sample,CMD_POS_FLOATMAG_BH,ENC_POS_FLOATMAG_BH,POS_ERR_FLOATMAG_BH,DAC_FLOATMAG_BH,MODE_FLOATMAG_BH,FLOATMAG_ACC_ADC_PORT_0
102,22858.0,20718.0,2140.0,1443.0,903000c,-10256.0
103,23432.0,21324.0,2108.0,1358.0,903000c,-9941.0
104,24013.0,21925.0,2088.0,1390.0,903000c,-10077.0
105,24599.0,22552.0,2047.0,1280.0,903000c,-9830.0
106,25192.0,23173.0,2019.0,1311.0,903000c,-9878.0
107,25790.0,23798.0,1992.0,1313.0,903000c,-9512.0
108,26394.0,24440.0,1954.0,1244.0,903000c,-9627.0
109,27004.0,25086.0,1918.0,1225.0,903000c,-9506.0
110,27619.0,25745.0,1874.0,1166.0,903000c,-9458.0
111,28239.0,26418.0,1821.0,1092.0,903000c,-9311.0
112,28864.0,27079.0,1785.0,1149.0,903000c,-9054.0
113,29495.0,27756.0,1739.0,1085.0,903000c,-9066.0
114,30130.0,28438.0,1692.0,1055.0,903000c,-8958.0
115,30770.0,29125.0,1645.0,1027.0,903000c,-8850.0
116,31415.0,29819.0,1596.0,988.0,903000c,-8761.0
117,32064.0,30522.0,1542.0,935.0,903000c,-8533.0
118,32717.0,31218.0,1499.0,962.0,903000c,-8487.0
119,33375.0,31916.0,1459.0,957.0,903000c,-8288.0
120,34037.0,32631.0,1406.0,867.0,903000c,-8164.0
121,34702.0,33348.0,1354.0,837.0,903000c,-7748.0
122,35372.0,34061.0,1311.0,848.0,903000c,-7764.0
123,36045.0,34786.0,1259.0,784.0,903000c,-7298.0
124,36721.0,35502.0,1219.0,817.0,903000c,-7409.0
125,37400.0,36217.0,1183.0,825.0,903000c,-6855.0
126,38083.0,36953.0,1130.0,714.0,903000c,-6734.0
127,38768.0,37691.0,1077.0,677.0,903000c,-6149.0
128,39457.0,38414.0,1043.0,741.0,903000c,-6212.0
129,40148.0,39145.0,1003.0,707.0,903000c,-5726.0
130,40841.0,39887.0,954.0,639.0,903000c,-5473.0
131,41536.0,40622.0,914.0,655.0,903000c,-5073.0
132,42234.0,41364.0,870.0,612.0,903000c,-4620.0
133,42934.0,42109.0,825.0,580.0,903000c,-4352.0
134,43635.0,42857.0,778.0,547.0,903000c,-4065.0
135,44338.0,43602.0,736.0,544.0,903000c,-3678.0
136,45042.0,44341.0,701.0,562.0,903000c,-3079.0
137,45748.0,45094.0,654.0,479.0,903000c,-2758.0
138,46454.0,45853.0,601.0,414.0,903000c,-2305.0
139,47161.0,46598.0,563.0,455.0,903000c,-2146.0
140,47870.0,47347.0,523.0,422.0,903000c,-1670.0
141,48578.0,48093.0,485.0,412.0,903000c,-1051.0
142,49287.0,48845.0,442.0,356.0,903000c,-725.0
143,49997.0,49586.0,411.0,379.0,903000d,-370.0
144,50706.0,50338.0,368.0,300.0,903000d,-36.0
145,51415.0,51087.0,328.0,276.0,903000d,561.0
146,52123.0,51824.0,299.0,306.0,903000d,824.0
147,52832.0,52559.0,273.0,297.0,903000d,1635.0
148,53539.0,53304.0,235.0,218.0,903000d,1714.0
149,54245.0,54049.0,196.0,175.0,903000d,2338.0
150,54951.0,54782.0,169.0,201.0,903000d,2456.0
151,55655.0,55511.0,144.0,200.0,903000d,3371.0
152,56358.0,56242.0,116.0,164.0,903000d,3419.0
