sample	CMD_POS_FLOATMAG_BH	ENC_POS_FLOATMAG_BH	POS_ERR_FLOATMAG_BH	DAC_FLOATMAG_BH	MODE_FLOATMAG_BH	FLOATMAG_ACC_ADC_PORT_0
47	2539.000000	1875.000000	664.000000	941.000000	903000a	-7015.000000
48	2706.000000	2006.000000	700.000000	1004.000000	903000a	-7759.000000
49	2880.000000	2148.000000	732.000000	1015.000000	903000a	-7811.000000
50	3061.000000	2290.000000	771.000000	1075.000000	903000a	-8406.000000
51	3248.000000	2440.000000	808.000000	1102.000000	903000a	-8390.000000
52	3443.000000	2601.000000	842.000000	1107.000000	903000a	-9027.000000
53	3645.000000	2765.000000	880.000000	1149.000000	903000a	-9211.000000
54	3854.000000	2937.000000	917.000000	1172.000000	903000a	-9823.000000
55	4070.000000	3115.000000	955.000000	1204.000000	903000a	-9856.000000
56	4293.000000	3289.000000	1004.000000	1289.000000	903000a	-10205.000000
57	4524.000000	3480.000000	1044.000000	1275.000000	903000a	-10524.000000
58	4763.000000	3686.000000	1077.000000	1253.000000	903000a	-10838.000000
59	5008.000000	3892.000000	1116.000000	1305.000000	903000a	-11091.000000
60	5262.000000	4098.000000	1164.000000	1372.000000	903000a	-11198.000000
61	5523.000000	4314.000000	1209.000000	1393.000000	903000a	-11443.000000
62	5791.000000	4540.000000	1251.000000	1405.000000	903000a	-11660.000000
63	6067.000000	4778.000000	1289.000000	1403.000000	903000a	-12050.000000
64	6351.000000	5021.000000	1330.000000	1434.000000	903000a	-12076.000000
65	6643.000000	5261.000000	1382.000000	1515.000000	903000a	-12173.000000
66	6943.000000	5511.000000	1432.000000	1538.000000	903000a	-12289.000000
67	7250.000000	5778.000000	1472.000000	1514.000000	903000a	-12420.000000
68	7565.000000	6054.000000	1511.000000	1521.000000	903000a	-12584.000000
69	7888.000000	6322.000000	1566.000000	1622.000000	903000a	-12644.000000
70	8219.000000	6603.000000	1616.000000	1633.000000	903000a	-12682.000000
71	8558.000000	6899.000000	1659.000000	1619.000000	903000a	-12747.000000
72	8905.000000	7201.000000	1704.000000	1643.000000	903000c	-12931.000000
73	9259.000000	7505.000000	1754.000000	1695.000000	903000c	-12680.000000
74	9622.000000	7827.000000	1795.000000	1670.000000	903000c	-12714.000000
75	9992.000000	8160.000000	1832.000000	1667.000000	903000c	-12596.000000
76	10371.000000	8493.000000	1878.000000	1723.000000	903000c	-12797.000000
77	10757.000000	8844.000000	1913.000000	1697.000000	903000c	-12673.000000
78	11151.000000	9202.000000	1949.000000	1713.000000	903000c	-12691.000000
79	11553.000000	9562.000000	1991.000000	1761.000000	903000c	-12478.000000
80	11962.000000	9950.000000	2012.000000	1679.000000	903000c	-12501.000000
81	12380.000000	10334.000000	2046.000000	1737.000000	903000c	-12380.000000
82	12805.000000	10731.000000	2074.000000	1730.000000	903000c	-12254.000000
83	13238.000000	11141.000000	2097.000000	1713.000000	903000c	-12173.000000
84	13679.000000	11553.000000	2126.000000	1748.000000	903000c	-11931.000000
85	14127.000000	11989.000000	2138.000000	1675.000000	903000c	-12080.000000
86	14583.000000	12422.000000	2161.000000	1723.000000	903000c	-11846.000000
87	15046.000000	12875.000000	2171.000000	1670.000000	903000c	-11908.000000
88	15517.000000	13329.000000	2188.000000	1698.000000	903000c	-11495.000000
89	15996.000000	13790.000000	2206.000000	1707.000000	903000c	-11446.000000
90	16481.000000	14278.000000	2203.000000	1608.000000	903000c	-11231.000000
91	16974.000000	14760.000000	2214.000000	1658.000000	903000c	-11290.000000
92	17475.000000	15264.000000	2211.000000	1588.000000	903000c	-11094.000000
93	17982.000000	15762.000000	2220.000000	1643.000000	903000c	-11019.000000
94	18497.000000	16285.000000	2212.000000	1557.000000	903000c	-10829.000000
95	19018.000000	16803.000000	2215.000000	1603.000000	903000c	-10869.000000
96	19547.000000	17344.000000	2203.000000	1523.000000	903000c	-10706.000000
97	20082.000000	17880.000000	2202.000000	1567.000000	903000c	-10524.000000
98	20624.000000	18438.000000	2186.000000	1490.000000	903000c	-10442.000000
99	21173.000000	19000.000000	2173.000000	1485.000000	903000c	-10242.000000
100	21728.000000	19572.000000	2156.000000	1459.000000	903000c	-10497.000000
101	22290.000000	20155.000000	2135.000000	1425.000000	903000c	-10122.000000
102	22858.000000	20740.000000	2118.000000	1434.000000	903000c	-10317.000000
103	23432.000000	21342.000000	2090.000000	1371.000000	903000c	-9824.000000
104	24013.000000	21941.000000	2072.000000	1399.000000	903000c	-9936.000000
105	24599.000000	22565.000000	2034.000000	1295.000000	903000c	-9663.000000
106	25192.000000	23184.000000	2008.000000	1321.000000	903000c	-9802.000000
107	25790.000000	23811.000000	1979.000000	1301.000000	903000c	-9521.000000
108	26394.000000	24456.000000	1938.000000	1221.000000	903000c	-9544.000000
109	27004.000000	25097.000000	1907.000000	1241.000000	903000c	-9388.000000
110	27619.000000	25753.000000	1866.000000	1178.000000	903000c	-9316.000000
111	28239.000000	26421.000000	1818.000000	1115.000000	903000c	-9307.000000
112	28864.000000	27086.000000	1778.000000	1127.000000	903000c	-8889.000000
113	29495.000000	27760.000000	1735.000000	1090.000000	903000c	-8999.000000
114	30130.000000	28445.000000	1685.000000	1033.000000	903000c	-8592.000000
115	30770.000000	29132.000000	1638.000000	1017.000000	903000c	-8805.000000
116	31415.000000	29821.000000	1594.000000	1006.000000	903000c	-8552.000000
117	32064.000000	30526.000000	1538.000000	923.000000	903000c	-8616.000000
118	32717.000000	31218.000000	1499.000000	977.000000	903000c	-8273.000000
119	33375.000000	31922.000000	1453.000000	924.000000	903000c	-8194.000000
120	34037.000000	32641.000000	1396.000000	836.000000	903000c	-7879.000000
121	34702.000000	33352.000000	1350.000000	858.000000	903000c	-7676.000000
122	35372.000000	34056.000000	1316.000000	896.000000	903000c	-7576.000000
123	36045.000000	34783.000000	1262.000000	782.000000	903000c	-7283.000000
124	36721.000000	35501.000000	1220.000000	805.000000	903000c	-7297.000000
125	37400.000000	36222.000000	1178.000000	788.000000	903000c	-6863.000000
126	38083.000000	36951.000000	1132.000000	740.000000	903000c	-6660.000000
127	38768.000000	37683.000000	1085.000000	710.000000	903000c	-6035.000000
128	39457.000000	38405.000000	1052.000000	752.000000	903000c	-5984.000000
129	40148.000000	39141.000000	1007.000000	681.000000	903000c	-5459.000000
130	40841.000000	39883.000000	958.000000	631.000000	903000c	-5312.000000
131	41536.000000	40621.000000	915.000000	634.000000	903000c	-5035.000000
132	42234.000000	41351.000000	883.000000	669.000000	903000c	-4695.000000
133	42934.000000	42094.000000	840.000000	600.000000	903000c	-4415.000000
134	43635.000000	42851.000000	784.000000	504.000000	903000c	-3895.000000
135	44338.000000	43595.000000	743.000000	540.000000	903000c	-3521.000000
136	45042.000000	44339.000000	703.000000	532.000000	903000c	-2924.000000
137	45748.000000	45094.000000	654.000000	460.000000	903000c	-2837.000000
138	46454.000000	45840.000000	614.000000	477.000000	903000c	-2318.000000
139	47161.000000	46585.000000	576.000000	467.000000	903000c	-2325.000000
140	47870.000000	47339.000000	531.000000	399.000000	903000c	-1457.000000
141	48578.000000	48091.000000	487.000000	375.000000	903000c	-1283.000000
142	49287.000000	48842.000000	445.000000	351.000000	903000c	-699.000000
143	49997.000000	49585.000000	412.000000	364.000000	903000d	-506.000000
144	50706.000000	50329.000000	377.000000	337.000000	903000d	153.000000
145	51415.000000	51075.000000	340.000000	297.000000	903000d	465.000000
146	52123.000000	51816.000000	307.000000	288.000000	903000d	877.000000
147	52832.000000	52555.000000	277.000000	270.000000	903000d	1209.000000
148	53539.000000	53301.000000	238.000000	203.000000	903000d	1512.000000
149	54245.000000	54038.000000	207.000000	210.000000	903000d	2170.000000
150	54951.000000	54766.000000	185.000000	231.000000	903000d	2599.000000
151	55655.000000	55498.000000	157.000000	189.000000	903000d	3302.000000
152	56358.000000	56237.000000	121.000000	118.000000	903000d	3395.000000
153	57059.000000	56965.000000	94.000000	133.000000	903000d	3744.000000
154	57759.000000	57688.000000	71.000000	135.000000	903000d	4047.000000
155	58457.000000	58414.000000	43.000000	93.000000	903000d	4661.000000
156	59152.000000	59137.000000	15.000000	73.000000	903000d	4999.000000
157	59845.000000	59857.000000	-12.000000	55.000000	903000d	5254.000000
158	60536.000000	60568.000000	-32.000000	68.000000	903000d	5697.000000
159	61225.000000	61288.000000	-63.000000	-6.000000	903000d	6009.000000
160	61910.000000	61993.000000	-83.000000	24.000000	903000d	6478.000000
161	62593.000000	62699.000000	-106.000000	-9.000000	903000d	6552.000000
162	63272.000000	63409.000000	-137.000000	-71.000000	903000d	6973.000000
163	63948.000000	64103.000000	-155.000000	-37.000000	903000d	6993.000000
164	64621.000000	64797.000000	-176.000000	-69.000000	903000d	7622.000000
165	65291.000000	65498.000000	-207.000000	-150.000000	903000d	7785.000000
166	65956.000000	66188.000000	-232.000000	-150.000000	903000d	8355.000000
167	66618.000000	66865.000000	-247.000000	-124.000000	903000d	8156.000000
168	67276.000000	67545.000000	-269.000000	-176.000000	903000d	8546.000000
169	67929.000000	68218.000000	-289.000000	-191.000000	903000d	8533.000000
170	68578.000000	68881.000000	-303.000000	-186.000000	903000d	8889.000000
171	69223.000000	69551.000000	-328.000000	-265.000000	903000d	9080.000000
172	69863.000000	70209.000000	-346.000000	-261.000000	903000d	9277.000000
173	70498.000000	70849.000000	-351.000000	-211.000000	903000d	9419.000000
174	71129.000000	71497.000000	-368.000000	-285.000000	903000d	9587.000000
175	71754.000000	72127.000000	-373.000000	-247.000000	903000d	9885.000000
176	72375.000000	72760.000000	-385.000000	-300.000000	903000d	9802.000000
177	72989.000000	73389.000000	-400.000000	-331.000000	903000d	9937.000000
178	73599.000000	74000.000000	-401.000000	-286.000000	903000d	9845.000000
179	74203.000000	74614.000000	-411.000000	-335.000000	903000d	10124.000000
180	74801.000000	75214.000000	-413.000000	-311.000000	903000d	10338.000000
181	75394.000000	75817.000000	-423.000000	-365.000000	903000d	10519.000000
182	75980.000000	76405.000000	-425.000000	-337.000000	903000d	10378.000000
183	76561.000000	76982.000000	-421.000000	-317.000000	903000d	10360.000000
184	77135.000000	77566.000000	-431.000000	-391.000000	903000d	10275.000000
185	77703.000000	78131.000000	-428.000000	-347.000000	903000d	10339.000000
186	78265.000000	78701.000000	-436.000000	-410.000000	903000d	10576.000000
187	78820.000000	79248.000000	-428.000000	-344.000000	903000d	10409.000000
188	79369.000000	79801.000000	-432.000000	-407.000000	903000d	10566.000000
189	79911.000000	80334.000000	-423.000000	-358.000000	903000d	10388.000000
190	80446.000000	80872.000000	-426.000000	-421.000000	903000d	10661.000000
191	80975.000000	81395.000000	-420.000000	-399.000000	903000d	10366.000000
192	81496.000000	81922.000000	-426.000000	-463.000000	903000d	10469.000000
193	82011.000000	82428.000000	-417.000000	-412.000000	903000d	10136.000000
194	82518.000000	82929.000000	-411.000000	-422.000000	903000d	10292.000000
195	83019.000000	83417.000000	-398.000000	-401.000000	903000d	10409.000000
196	83512.000000	83903.000000	-391.000000	-432.000000	903000d	10441.000000
197	83997.000000	84376.000000	-379.000000	-416.000000	903000d	10360.000000
198	84476.000000	84847.000000	-371.000000	-448.000000	903000d	10132.000000
199	84947.000000	85300.000000	-353.000000	-405.000000	903000d	10224.000000
200	85410.000000	85761.000000	-351.000000	-483.000000	903000d	10047.000000
201	85866.000000	86199.000000	-333.000000	-421.000000	903000d	10320.000000
202	86314.000000	86636.000000	-322.000000	-448.000000	903000d	9954.000000
203	86755.000000	87054.000000	-299.000000	-393.000000	903000d	10212.000000
204	87188.000000	87467.000000	-279.000000	-398.000000	903000d	9963.000000
205	87613.000000	87880.000000	-267.000000	-438.000000	903000d	10169.000000
206	88031.000000	88274.000000	-243.000000	-387.000000	903000d	9963.000000
207	88440.000000	88671.000000	-231.000000	-434.000000	903000d	9996.000000
208	88842.000000	89060.000000	-218.000000	-439.000000	903000d	9678.000000
209	89236.000000	89434.000000	-198.000000	-402.000000	903000d	9725.000000
210	89622.000000	89808.000000	-186.000000	-434.000000	903000d	9710.000000
211	90001.000000	90172.000000	-171.000000	-426.000000	903000d	9770.000000
212	90371.000000	90522.000000	-151.000000	-390.000000	903000d	9698.000000
213	90734.000000	90870.000000	-136.000000	-412.000000	903000f	9408.000000
214	91088.000000	91201.000000	-113.000000	-365.000000	903000f	9543.000000
215	91435.000000	91523.000000	-88.000000	-349.000000	903000f	9192.000000
216	91774.000000	91850.000000	-76.000000	-411.000000	903000f	9460.000000
217	92105.000000	92168.000000	-63.000000	-417.000000	903000f	9033.000000
218	92428.000000	92469.000000	-41.000000	-370.000000	903000f	9259.000000
219	92743.000000	92770.000000	-27.000000	-400.000000	903000f	9027.000000
220	93050.000000	93066.000000	-16.000000	-418.000000	903000f	9232.000000
221	93350.000000	93346.000000	4.000000	-376.000000	903000f	9003.000000
222	93642.000000	93619.000000	23.000000	-369.000000	903000f	9059.000000
223	93926.000000	93892.000000	34.000000	-404.000000	903000f	8862.000000
224	94202.000000	94150.000000	52.000000	-368.000000	903000f	8781.000000
225	94470.000000	94396.000000	74.000000	-335.000000	903000f	8789.000000
226	94731.000000	94639.000000	92.000000	-346.000000	903000f	8845.000000
227	94985.000000	94881.000000	104.000000	-376.000000	903000f	8845.000000
228	95230.000000	95112.000000	118.000000	-358.000000	903000f	8644.000000
229	95469.000000	95326.000000	143.000000	-299.000000	903000f	8725.000000
230	95700.000000	95537.000000	163.000000	-301.000000	903000f	8612.000000
231	95923.000000	95747.000000	176.000000	-325.000000	903000f	8625.000000
232	96139.000000	95949.000000	190.000000	-318.000000	903000f	8489.000000
233	96348.000000	96146.000000	202.000000	-321.000000	903000f	8370.000000
234	96550.000000	96330.000000	220.000000	-281.000000	903000f	8474.000000
235	96745.000000	96510.000000	235.000000	-279.000000	903000f	8300.000000
236	96932.000000	96686.000000	246.000000	-284.000000	903000f	8292.000000
237	97113.000000	96861.000000	252.000000	-306.000000	903000f	8119.000000
238	97287.000000	97024.000000	263.000000	-275.000000	903000f	8212.000000
239	97454.000000	97179.000000	275.000000	-253.000000	903000f	7804.000000
240	97615.000000	97327.000000	288.000000	-236.000000	903000f	8056.000000
241	97769.000000	97466.000000	303.000000	-210.000000	903000f	7669.000000
242	97916.000000	97602.000000	314.000000	-214.000000	903000f	7905.000000
243	98057.000000	97734.000000	323.000000	-218.000000	903000f	7542.000000
244	98192.000000	97857.000000	335.000000	-197.000000	903000f	7719.000000
245	98321.000000	97980.000000	341.000000	-216.000000	903000f	7402.000000
246	98443.000000	98095.000000	348.000000	-200.000000	903000f	7548.000000
247	98560.000000	98204.000000	356.000000	-187.000000	903000f	7327.000000
248	98671.000000	98304.000000	367.000000	-157.000000	903000f	7324.000000
249	98776.000000	98400.000000	376.000000	-149.000000	903000f	7194.000000
250	98876.000000	98491.000000	385.000000	-138.000000	903000f	7098.000000
251	98970.000000	98579.000000	391.000000	-137.000000	903000f	7120.000000
252	99059.000000	98654.000000	405.000000	-84.000000	903000f	6993.000000
253	99143.000000	98735.000000	408.000000	-120.000000	903000f	6964.000000
254	99222.000000	98806.000000	416.000000	-87.000000	903000f	6692.000000
255	99296.000000	98876.000000	420.000000	-88.000000	903000f	6626.000000
256	99365.000000	98940.000000	425.000000	-67.000000	903000f	6463.000000
257	99429.000000	99002.000000	427.000000	-63.000000	903000f	6464.000000
258	99489.000000	99059.000000	430.000000	-45.000000	903000f	6329.000000
259	99545.000000	99108.000000	437.000000	-8.000000	903000f	6110.000000
260	99597.000000	99156.000000	441.000000	-2.000000	903000f	6042.000000
261	99644.000000	99201.000000	443.000000	7.000000	903000f	5729.000000
262	99688.000000	99236.000000	452.000000	55.000000	903000f	5704.000000
263	99728.000000	99272.000000	456.000000	53.000000	903000f	5271.000000
264	99764.000000	99307.000000	457.000000	54.000000	903000f	5332.000000
265	99797.000000	99332.000000	465.000000	101.000000	903000f	4916.000000
266	99827.000000	99361.000000	466.000000	86.000000	903000f	5090.000000
267	99853.000000	99386.000000	467.000000	102.000000	903000f	4660.000000
268	99877.000000	99407.000000	470.000000	124.000000	903000f	4705.000000
269	99898.000000	99420.000000	478.000000	171.000000	903000f	4165.000000
270	99916.000000	99434.000000	482.000000	176.000000	903000f	4113.000000
271	99932.000000	99450.000000	482.000000	170.000000	903000f	3770.000000
272	99946.000000	99460.000000	486.000000	203.000000	903000f	3698.000000
273	99958.000000	99471.000000	487.000000	208.000000	903000f	3528.000000
274	99967.000000	99481.000000	486.000000	221.000000	903000f	3338.000000
275	99975.000000	99486.000000	489.000000	257.000000	903000f	3207.000000
276	99982.000000	99498.000000	484.000000	235.000000	903000f	2770.000000
277	99986.000000	99498.000000	488.000000	303.000000	903000f	2725.000000
278	99990.000000	99505.000000	485.000000	290.000000	903000f	2222.000000
279	99993.000000	99511.000000	482.000000	304.000000	903000f	2162.000000
280	99995.000000	99515.000000	480.000000	328.000000	903000f	1721.000000
281	99996.000000	99519.000000	477.000000	345.000000	903000f	1694.000000
282	99996.000000	99521.000000	475.000000	372.000000	903000f	1383.000000
283	99996.000000	99524.000000	472.000000	385.000000	901000f	1172.000000
284	99997.000000	99528.000000	469.000000	369.000000	ff010001	734.000000
285	99997.000000	99537.000000	460.000000	347.000000	ff010001	441.000000
286	99997.000000	99543.000000	454.000000	356.000000	ff010001	98.000000
287	99997.000000	99543.000000	454.000000	385.000000	ff010001	-276.000000
288	99997.000000	99549.000000	448.000000	368.000000	ff010001	-368.000000
289	99997.000000	99558.000000	439.000000	355.000000	ff010001	-813.000000
290	99997.000000	99559.000000	438.000000	387.000000	ff010001	-871.000000
291	99997.000000	99562.000000	435.000000	386.000000	ff010001	-1387.000000
292	99997.000000	99577.000000	420.000000	337.000000	ff010001	-1510.000000
293	99997.000000	99586.000000	411.000000	352.000000	ff010001	-2092.000000
294	99997.000000	99594.000000	403.000000	357.000000	ff010001	-2227.000000
295	99997.000000	99599.000000	398.000000	370.000000	ff010001	-2637.000000
296	99997.000000	99609.000000	388.000000	350.000000	ff010001	-2693.000000
297	99997.000000	99619.000000	378.000000	345.000000	ff010001	-2992.000000
298	99997.000000	99634.000000	363.000000	320.000000	ff010001	-3103.000000
299	99997.000000	99642.000000	355.000000	341.000000	ff010001	-3311.000000
300	99997.000000	99657.000000	340.000000	312.000000	ff010001	-3679.000000
301	99997.000000	99667.000000	330.000000	325.000000	ff010001	-3842.000000
302	99997.000000	99681.000000	316.000000	308.000000	ff010001	-4162.000000
303	99997.000000	99697.000000	300.000000	293.000000	ff010001	-4096.000000
304	99997.000000	99713.000000	284.000000	288.000000	ff010001	-4322.000000
305	99997.000000	99729.000000	268.000000	284.000000	ff010001	-4206.000000
306	99997.000000	99740.000000	257.000000	301.000000	ff010001	-4524.000000
307	99997.000000	99755.000000	242.000000	286.000000	ff010001	-4430.000000
308	99997.000000	99762.000000	235.000000	315.000000	ff010001	-4712.000000
309	99997.000000	99779.000000	218.000000	277.000000	ff010001	-4664.000000
310	99997.000000	99792.000000	205.000000	285.000000	ff010001	-4806.000000
311	99997.000000	99804.000000	193.000000	288.000000	ff010001	-4729.000000
312	99997.000000	99817.000000	180.000000	284.000000	ff010001	-4617.000000
313	99997.000000	99825.000000	172.000000	302.000000	ff010001	-4438.000000
314	99997.000000	99836.000000	161.000000	293.000000	ff010001	-4279.000000
315	99997.000000	99848.000000	149.000000	286.000000	ff010001	-4359.000000
316	99997.000000	99853.000000	144.000000	313.000000	ff010001	-4143.000000
317	99997.000000	99862.000000	135.000000	301.000000	ff010001	-4187.000000
318	99997.000000	99866.000000	131.000000	319.000000	ff010001	-3798.000000
319	99997.000000	99872.000000	125.000000	314.000000	ff010001	-3570.000000
320	99997.000000	99881.000000	116.000000	300.000000	ff010001	-3288.000000
321	99997.000000	99888.000000	109.000000	305.000000	ff010001	-2999.000000
322	99997.000000	99895.000000	102.000000	306.000000	ff010001	-2773.000000
323	99997.000000	99900.000000	97.000000	314.000000	ff010001	-2434.000000
324	99997.000000	99903.000000	94.000000	325.000000	ff010001	-2318.000000
325	99997.000000	99911.000000	86.000000	306.000000	ff010001	-1770.000000
326	99997.000000	99917.000000	80.000000	311.000000	ff010001	-1721.000000
327	99997.000000	99923.000000	74.000000	312.000000	ff010001	-1061.000000
328	99997.000000	99931.000000	66.000000	304.000000	ff010001	-1015.000000
329	99997.000000	99937.000000	60.000000	310.000000	ff010001	-281.000000
330	99997.000000	99942.000000	55.000000	315.000000	ff010001	-288.000000
331	99997.000000	99946.000000	51.000000	320.000000	ff010001	390.000000
332	99997.000000	99949.000000	48.000000	324.000000	ff010001	331.000000
333	99997.000000	99956.000000	41.000000	308.000000	ff010001	1009.000000
334	99997.000000	99962.000000	35.000000	307.000000	ff010001	1100.000000
335	99997.000000	99964.000000	33.000000	322.000000	ff010001	1668.000000
336	99997.000000	99968.000000	29.000000	316.000000	ff010001	1874.000000
337	99997.000000	99972.000000	25.000000	314.000000	ff010001	2281.000000
338	99997.000000	99975.000000	22.000000	317.000000	ff010001	2547.000000
339	99997.000000	99977.000000	20.000000	321.000000	ff010001	2868.000000
340	99997.000000	99983.000000	14.000000	304.000000	ff010001	3222.000000
341	99997.000000	99983.000000	14.000000	325.000000	ff010001	3370.000000
342	99997.000000	99987.000000	10.000000	312.000000	ff010001	3676.000000
343	99997.000000	99987.000000	10.000000	327.000000	ff010001	3921.000000
344	99997.000000	99988.000000	9.000000	325.000000	ff010001	4292.000000
345	99997.000000	99994.000000	3.000000	305.000000	ff010001	4493.000000
346	99997.000000	99996.000000	1.000000	317.000000	ff010001	4627.000000
347	99997.000000	100002.000000	-5.000000	303.000000	ff010001	4725.000000
348	99997.000000	100004.000000	-7.000000	318.000000	ff010001	4733.000000
349	99997.000000	100008.000000	-11.000000	312.000000	ff010001	5076.000000
350	99997.000000	100010.000000	-13.000000	320.000000	ff010001	5017.000000
351	99997.000000	100016.000000	-19.000000	305.000000	ff010001	5412.000000
352	99997.000000	100024.000000	-27.000000	294.000000	ff010001	5117.000000
353	99997.000000	100027.000000	-30.000000	311.000000	ff010001	5438.000000
354	99997.000000	100032.000000	-35.000000	306.000000	ff010001	5075.000000
355	99997.000000	100041.000000	-44.000000	287.000000	ff010001	5457.000000
356	99997.000000	100042.000000	-45.000000	316.000000	ff010001	4956.000000
357	99997.000000	100047.000000	-50.000000	303.000000	ff010001	5173.000000
358	99997.000000	100054.000000	-57.000000	291.000000	ff010001	4828.000000
359	99997.000000	100058.000000	-61.000000	299.000000	ff010001	4987.000000
360	99997.000000	100064.000000	-67.000000	290.000000	ff010001	4804.000000
361	99997.000000	100070.000000	-73.000000	287.000000	ff010001	4723.000000
362	99997.000000	100073.000000	-76.000000	296.000000	ff010001	4366.000000
363	99997.000000	100073.000000	-76.000000	309.000000	ff010001	4054.000000
364	99997.000000	100080.000000	-83.000000	282.000000	ff010001	3965.000000
365	99997.000000	100086.000000	-89.000000	280.000000	ff010001	3666.000000
366	99997.000000	100087.000000	-90.000000	299.000000	ff010001	3716.000000
367	99997.000000	100095.000000	-98.000000	273.000000	ff010001	3271.000000
368	99997.000000	100090.000000	-93.000000	322.000000	ff010001	3076.000000
369	99997.000000	100098.000000	-101.000000	277.000000	ff010001	2649.000000
370	99997.000000	100102.000000	-105.000000	286.000000	ff010001	2472.000000
371	99997.000000	100104.000000	-107.000000	295.000000	ff010001	2079.000000
372	99997.000000	100105.000000	-108.000000	302.000000	ff010001	1686.000000
373	99997.000000	100109.000000	-112.000000	291.000000	ff010001	1381.000000
374	99997.000000	100110.000000	-113.000000	302.000000	ff010001	1055.000000
375	99997.000000	100115.000000	-118.000000	287.000000	ff010001	1002.000000
376	99997.000000	100118.000000	-121.000000	293.000000	ff010001	550.000000
377	99997.000000	100120.000000	-123.000000	298.000000	ff010001	286.000000
378	99997.000000	100124.000000	-127.000000	290.000000	ff010001	-455.000000
379	99997.000000	100125.000000	-128.000000	301.000000	ff010001	-439.000000
380	99997.000000	100124.000000	-127.000000	311.000000	ff010001	-963.000000
381	99997.000000	100132.000000	-135.000000	275.000000	ff010001	-849.000000
382	99997.000000	100127.000000	-130.000000	321.000000	ff010001	-1488.000000
383	99997.000000	100131.000000	-134.000000	291.000000	ff010001	-1635.000000
384	99997.000000	100130.000000	-133.000000	306.000000	ff010001	-2079.000000
385	99997.000000	100131.000000	-134.000000	299.000000	ff010001	-2120.000000
386	99997.000000	100129.000000	-132.000000	310.000000	ff010001	-2493.000000
387	99997.000000	100125.000000	-128.000000	319.000000	ff010001	-2795.000000
388	99997.000000	100126.000000	-129.000000	301.000000	ff010001	-3053.000000
