sample	CMD_POS_FLOATMAG_BH	ENC_POS_FLOATMAG_BH	POS_ERR_FLOATMAG_BH	DAC_FLOATMAG_BH	MODE_FLOATMAG_BH	FLOATMAG_ACC_ADC_PORT_0
160	61910.000000	62006.000000	-96.000000	6.000000	903000d	6560.000000
161	62593.000000	62711.000000	-118.000000	-6.000000	903000d	6960.000000
162	63272.000000	63427.000000	-155.000000	-102.000000	903000d	6908.000000
163	63948.000000	64121.000000	-173.000000	-43.000000	903000d	7425.000000
164	64621.000000	64810.000000	-189.000000	-44.000000	903000d	7717.000000
165	65291.000000	65507.000000	-216.000000	-123.000000	903000d	8183.000000
166	65956.000000	66194.000000	-238.000000	-127.000000	903000d	8113.000000
167	66618.000000	66879.000000	-261.000000	-160.000000	903000d	8130.000000
168	67276.000000	67566.000000	-290.000000	-220.000000	903000d	8392.000000
169	67929.000000	68239.000000	-310.000000	-201.000000	903000d	8936.000000
170	68578.000000	68898.000000	-320.000000	-167.000000	903000d	9300.000000
171	69223.000000	69564.000000	-341.000000	-239.000000	903000d	9212.000000
172	69863.000000	70222.000000	-359.000000	-254.000000	903000d	9270.000000
173	70498.000000	70870.000000	-372.000000	-250.000000	903000d	9199.000000
174	71129.000000	71524.000000	-395.000000	-324.000000	903000d	9862.000000
175	71754.000000	72153.000000	-399.000000	-251.000000	903000d	9817.000000
176	72375.000000	72784.000000	-409.000000	-291.000000	903000d	9920.000000
177	72989.000000	73404.000000	-415.000000	-281.000000	903000d	9716.000000
178	73599.000000	74020.000000	-421.000000	-302.000000	903000d	10080.000000
179	74203.000000	74637.000000	-434.000000	-354.000000	903000d	10308.000000
180	74801.000000	75235.000000	-434.000000	-307.000000	903000d	10569.000000
181	75394.000000	75839.000000	-445.000000	-372.000000	903000d	10233.000000
182	75980.000000	76427.000000	-447.000000	-342.000000	903000d	10021.000000
183	76561.000000	77010.000000	-449.000000	-353.000000	903000d	10286.000000
184	77135.000000	77587.000000	-452.000000	-364.000000	903000d	10497.000000
185	77703.000000	78153.000000	-450.000000	-351.000000	903000d	10821.000000
186	78265.000000	78723.000000	-458.000000	-413.000000	903000d	10440.000000
187	78820.000000	79270.000000	-450.000000	-347.000000	903000d	10318.000000
188	79369.000000	79824.000000	-455.000000	-416.000000	903000d	10180.000000
189	79911.000000	80363.000000	-452.000000	-394.000000	903000d	10606.000000
190	80446.000000	80896.000000	-450.000000	-404.000000	903000d	10488.000000
191	80975.000000	81418.000000	-443.000000	-393.000000	903000d	10243.000000
192	81496.000000	81941.000000	-445.000000	-442.000000	903000d	10131.000000
193	82011.000000	82446.000000	-435.000000	-403.000000	903000d	10190.000000
194	82518.000000	82947.000000	-429.000000	-421.000000	903000d	10536.000000
195	83019.000000	83438.000000	-419.000000	-417.000000	903000d	10489.000000
196	83512.000000	83928.000000	-416.000000	-458.000000	903000d	10214.000000
197	83997.000000	84395.000000	-398.000000	-391.000000	903000d	9800.000000
198	84476.000000	84868.000000	-392.000000	-455.000000	903000d	10110.000000
199	84947.000000	85315.000000	-368.000000	-375.000000	903000d	10117.000000
200	85410.000000	85773.000000	-363.000000	-462.000000	903000d	10419.000000
201	85866.000000	86210.000000	-344.000000	-411.000000	903000d	9952.000000
202	86314.000000	86649.000000	-335.000000	-456.000000	903000d	10010.000000
203	86755.000000	87079.000000	-324.000000	-459.000000	903000d	9861.000000
204	87188.000000	87488.000000	-300.000000	-391.000000	903000d	10117.000000
205	87613.000000	87903.000000	-290.000000	-449.000000	903000d	9939.000000
206	88031.000000	88295.000000	-264.000000	-379.000000	903000d	9766.000000
207	88440.000000	88689.000000	-249.000000	-416.000000	903000d	9662.000000
208	88842.000000	89071.000000	-229.000000	-399.000000	903000d	9699.000000
209	89236.000000	89438.000000	-202.000000	-357.000000	903000d	10014.000000
210	89622.000000	89813.000000	-191.000000	-430.000000	903000d	9703.000000
211	90001.000000	90174.000000	-173.000000	-409.000000	903000d	9572.000000
212	90371.000000	90527.000000	-156.000000	-404.000000	903000d	9128.000000
213	90734.000000	90880.000000	-146.000000	-442.000000	903000f	9494.000000
214	91088.000000	91220.000000	-132.000000	-420.000000	903000f	9466.000000
215	91435.000000	91547.000000	-112.000000	-388.000000	903000f	9444.000000
216	91774.000000	91870.000000	-96.000000	-398.000000	903000f	9152.000000
217	92105.000000	92189.000000	-84.000000	-418.000000	903000f	9064.000000
218	92428.000000	92486.000000	-58.000000	-347.000000	903000f	9015.000000
219	92743.000000	92787.000000	-44.000000	-394.000000	903000f	9218.000000
220	93050.000000	93077.000000	-27.000000	-383.000000	903000f	9102.000000
221	93350.000000	93347.000000	3.000000	-317.000000	903000f	8749.000000
222	93642.000000	93617.000000	25.000000	-341.000000	903000f	8793.000000
223	93926.000000	93893.000000	33.000000	-414.000000	903000f	8780.000000
224	94202.000000	94153.000000	49.000000	-383.000000	903000f	9129.000000
225	94470.000000	94399.000000	71.000000	-341.000000	903000f	8833.000000
226	94731.000000	94641.000000	90.000000	-344.000000	903000f	8873.000000
227	94985.000000	94887.000000	98.000000	-397.000000	903000f	8415.000000
228	95230.000000	95122.000000	108.000000	-383.000000	903000f	8735.000000
229	95469.000000	95338.000000	131.000000	-313.000000	903000f	8696.000000
230	95700.000000	95550.000000	150.000000	-307.000000	903000f	8798.000000
231	95923.000000	95757.000000	166.000000	-308.000000	903000f	8461.000000
232	96139.000000	95968.000000	171.000000	-358.000000	903000f	8413.000000
233	96348.000000	96159.000000	189.000000	-293.000000	903000f	8377.000000
234	96550.000000	96342.000000	208.000000	-268.000000	903000f	8587.000000
235	96745.000000	96520.000000	225.000000	-264.000000	903000f	8408.000000
236	96932.000000	96693.000000	239.000000	-264.000000	903000f	8021.000000
237	97113.000000	96865.000000	248.000000	-287.000000	903000f	8091.000000
238	97287.000000	97025.000000	262.000000	-256.000000	903000f	8142.000000
239	97454.000000	97180.000000	274.000000	-251.000000	903000f	8270.000000
240	97615.000000	97325.000000	290.000000	-223.000000	903000f	8055.000000
241	97769.000000	97463.000000	306.000000	-205.000000	903000f	7843.000000
242	97916.000000	97596.000000	320.000000	-199.000000	903000f	7665.000000
243	98057.000000	97731.000000	326.000000	-232.000000	903000f	7789.000000
244	98192.000000	97857.000000	335.000000	-215.000000	903000f	7833.000000
245	98321.000000	97980.000000	341.000000	-219.000000	903000f	7527.000000
246	98443.000000	98095.000000	348.000000	-198.000000	903000f	7477.000000
247	98560.000000	98201.000000	359.000000	-167.000000	903000f	7221.000000
248	98671.000000	98309.000000	362.000000	-190.000000	903000f	7629.000000
249	98776.000000	98401.000000	375.000000	-128.000000	903000f	7359.000000
250	98876.000000	98491.000000	385.000000	-123.000000	903000f	7393.000000
251	98970.000000	98578.000000	392.000000	-122.000000	903000f	6668.000000
252	99059.000000	98658.000000	401.000000	-101.000000	903000f	6985.000000
253	99143.000000	98737.000000	406.000000	-107.000000	903000f	6853.000000
254	99222.000000	98810.000000	412.000000	-91.000000	903000f	7141.000000
255	99296.000000	98877.000000	419.000000	-70.000000	903000f	6721.000000
256	99365.000000	98942.000000	423.000000	-67.000000	903000f	6499.000000
257	99429.000000	99006.000000	423.000000	-72.000000	903000f	6290.000000
258	99489.000000	99061.000000	428.000000	-37.000000	903000f	6400.000000
259	99545.000000	99112.000000	433.000000	-18.000000	903000f	6335.000000
260	99597.000000	99162.000000	435.000000	-17.000000	903000f	5964.000000
261	99644.000000	99204.000000	440.000000	17.000000	903000f	5706.000000
262	99688.000000	99243.000000	445.000000	33.000000	903000f	5533.000000
263	99728.000000	99279.000000	449.000000	46.000000	903000f	5655.000000
264	99764.000000	99312.000000	452.000000	60.000000	903000f	5497.000000
265	99797.000000	99339.000000	458.000000	90.000000	903000f	5147.000000
266	99827.000000	99363.000000	464.000000	108.000000	903000f	4700.000000
267	99853.000000	99387.000000	466.000000	111.000000	903000f	4624.000000
268	99877.000000	99406.000000	471.000000	137.000000	903000f	4590.000000
269	99898.000000	99423.000000	475.000000	153.000000	903000f	4445.000000
270	99916.000000	99436.000000	480.000000	179.000000	903000f	4171.000000
271	99932.000000	99450.000000	482.000000	182.000000	903000f	3736.000000
272	99946.000000	99465.000000	481.000000	182.000000	903000f	3728.000000
273	99958.000000	99474.000000	484.000000	218.000000	903000f	3552.000000
274	99967.000000	99479.000000	488.000000	252.000000	903000f	3549.000000
275	99975.000000	99489.000000	486.000000	241.000000	903000f	2883.000000
276	99982.000000	99496.000000	486.000000	263.000000	903000f	2774.000000
277	99986.000000	99500.000000	486.000000	291.000000	903000f	2422.000000
278	99990.000000	99505.000000	485.000000	302.000000	903000f	2687.000000
279	99993.000000	99508.000000	485.000000	325.000000	903000f	2236.000000
280	99995.000000	99515.000000	480.000000	320.000000	903000f	1850.000000
281	99996.000000	99513.000000	483.000000	377.000000	903000f	1290.000000
282	99996.000000	99522.000000	474.000000	343.000000	903000f	1222.000000
283	99996.000000	99523.000000	473.000000	392.000000	901000f	1140.000000
284	99997.000000	99524.000000	473.000000	383.000000	ff010001	884.000000
285	99997.000000	99531.000000	466.000000	359.000000	ff010001	480.000000
286	99997.000000	99536.000000	461.000000	365.000000	ff010001	-21.000000
287	99997.000000	99542.000000	455.000000	363.000000	ff010001	-164.000000
288	99997.000000	99547.000000	450.000000	369.000000	ff010001	-419.000000
289	99997.000000	99551.000000	446.000000	377.000000	ff010001	-562.000000
290	99997.000000	99557.000000	440.000000	372.000000	ff010001	-1266.000000
291	99997.000000	99563.000000	434.000000	373.000000	ff010001	-1478.000000
292	99997.000000	99570.000000	427.000000	369.000000	ff010001	-1808.000000
293	99997.000000	99578.000000	419.000000	365.000000	ff010001	-1782.000000
294	99997.000000	99586.000000	411.000000	363.000000	ff010001	-2092.000000
295	99997.000000	99596.000000	401.000000	354.000000	ff010001	-2580.000000
296	99997.000000	99604.000000	393.000000	358.000000	ff010001	-2976.000000
297	99997.000000	99612.000000	385.000000	357.000000	ff010001	-3176.000000
298	99997.000000	99623.000000	374.000000	342.000000	ff010001	-3091.000000
299	99997.000000	99634.000000	363.000000	336.000000	ff010001	-3466.000000
300	99997.000000	99647.000000	350.000000	324.000000	ff010001	-3531.000000
301	99997.000000	99659.000000	338.000000	322.000000	ff010001	-4058.000000
302	99997.000000	99670.000000	327.000000	323.000000	ff010001	-3899.000000
303	99997.000000	99685.000000	312.000000	304.000000	ff010001	-4248.000000
304	99997.000000	99704.000000	293.000000	281.000000	ff010001	-4215.000000
305	99997.000000	99716.000000	281.000000	303.000000	ff010001	-4674.000000
306	99997.000000	99730.000000	267.000000	296.000000	ff010001	-4611.000000
307	99997.000000	99742.000000	255.000000	302.000000	ff010001	-4699.000000
308	99997.000000	99759.000000	238.000000	280.000000	ff010001	-4543.000000
309	99997.000000	99771.000000	226.000000	295.000000	ff010001	-4619.000000
310	99997.000000	99783.000000	214.000000	296.000000	ff010001	-4853.000000
311	99997.000000	99797.000000	200.000000	286.000000	ff010001	-4915.000000
312	99997.000000	99809.000000	188.000000	291.000000	ff010001	-4882.000000
313	99997.000000	99821.000000	176.000000	291.000000	ff010001	-4484.000000
314	99997.000000	99829.000000	168.000000	306.000000	ff010001	-4466.000000
315	99997.000000	99838.000000	159.000000	304.000000	ff010001	-4278.000000
316	99997.000000	99847.000000	150.000000	302.000000	ff010001	-4452.000000
317	99997.000000	99857.000000	140.000000	297.000000	ff010001	-4067.000000
318	99997.000000	99863.000000	134.000000	311.000000	ff010001	-3892.000000
319	99997.000000	99871.000000	126.000000	305.000000	ff010001	-3605.000000
320	99997.000000	99877.000000	120.000000	312.000000	ff010001	-3469.000000
321	99997.000000	99883.000000	114.000000	313.000000	ff010001	-3308.000000
322	99997.000000	99892.000000	105.000000	301.000000	ff010001	-2834.000000
323	99997.000000	99898.000000	99.000000	311.000000	ff010001	-2508.000000
324	99997.000000	99900.000000	97.000000	329.000000	ff010001	-2040.000000
325	99997.000000	99910.000000	87.000000	300.000000	ff010001	-2091.000000
326	99997.000000	99917.000000	80.000000	308.000000	ff010001	-1658.000000
327	99997.000000	99922.000000	75.000000	317.000000	ff010001	-1558.000000
328	99997.000000	99929.000000	68.000000	310.000000	ff010001	-719.000000
329	99997.000000	99935.000000	62.000000	313.000000	ff010001	-557.000000
330	99997.000000	99940.000000	57.000000	318.000000	ff010001	-106.000000
331	99997.000000	99944.000000	53.000000	322.000000	ff010001	-40.000000
332	99997.000000	99950.000000	47.000000	314.000000	ff010001	502.000000
333	99997.000000	99950.000000	47.000000	337.000000	ff010001	841.000000
334	99997.000000	99956.000000	41.000000	315.000000	ff010001	1205.000000
335	99997.000000	99961.000000	36.000000	314.000000	ff010001	1502.000000
336	99997.000000	99966.000000	31.000000	313.000000	ff010001	1750.000000
337	99997.000000	99969.000000	28.000000	320.000000	ff010001	2295.000000
338	99997.000000	99972.000000	25.000000	320.000000	ff010001	2659.000000
339	99997.000000	99972.000000	25.000000	332.000000	ff010001	3052.000000
340	99997.000000	99976.000000	21.000000	318.000000	ff010001	3080.000000
341	99997.000000	99981.000000	16.000000	311.000000	ff010001	3423.000000
342	99997.000000	99980.000000	17.000000	333.000000	ff010001	3608.000000
343	99997.000000	99984.000000	13.000000	317.000000	ff010001	4112.000000
344	99997.000000	99987.000000	10.000000	318.000000	ff010001	4265.000000
345	99997.000000	99992.000000	5.000000	310.000000	ff010001	4511.000000
346	99997.000000	99993.000000	4.000000	325.000000	ff010001	4623.000000
347	99997.000000	99995.000000	2.000000	325.000000	ff010001	4824.000000
348	99997.000000	100000.000000	-3.000000	313.000000	ff010001	5019.000000
349	99997.000000	100006.000000	-9.000000	306.000000	ff010001	5045.000000
350	99997.000000	100006.000000	-9.000000	329.000000	ff010001	5183.000000
351	99997.000000	100014.000000	-17.000000	301.000000	ff010001	5166.000000
352	99997.000000	100018.000000	-21.000000	312.000000	ff010001	5403.000000
353	99997.000000	100024.000000	-27.000000	304.000000	ff010001	5391.000000
354	99997.000000	100026.000000	-29.000000	319.000000	ff010001	5430.000000
355	99997.000000	100031.000000	-34.000000	309.000000	ff010001	5343.000000
356	99997.000000	100036.000000	-39.000000	306.000000	ff010001	5175.000000
357	99997.000000	100037.000000	-40.000000	320.000000	ff010001	5155.000000
358	99997.000000	100044.000000	-47.000000	296.000000	ff010001	5049.000000
359	99997.000000	100051.000000	-54.000000	290.000000	ff010001	5158.000000
360	99997.000000	100058.000000	-61.000000	287.000000	ff010001	4784.000000
361	99997.000000	100059.000000	-62.000000	310.000000	ff010001	4909.000000
362	99997.000000	100064.000000	-67.000000	297.000000	ff010001	4401.000000
363	99997.000000	100068.000000	-71.000000	298.000000	ff010001	4516.000000
364	99997.000000	100070.000000	-73.000000	305.000000	ff010001	3930.000000
365	99997.000000	100079.000000	-82.000000	276.000000	ff010001	4040.000000
366	99997.000000	100082.000000	-85.000000	295.000000	ff010001	3432.000000
367	99997.000000	100083.000000	-86.000000	305.000000	ff010001	3576.000000
368	99997.000000	100089.000000	-92.000000	287.000000	ff010001	3000.000000
369	99997.000000	100087.000000	-90.000000	317.000000	ff010001	3010.000000
370	99997.000000	100090.000000	-93.000000	301.000000	ff010001	2420.000000
371	99997.000000	100093.000000	-96.000000	299.000000	ff010001	2207.000000
372	99997.000000	100098.000000	-101.000000	289.000000	ff010001	1783.000000
373	99997.000000	100099.000000	-102.000000	304.000000	ff010001	1528.000000
374	99997.000000	100105.000000	-108.000000	286.000000	ff010001	1217.000000
375	99997.000000	100108.000000	-111.000000	295.000000	ff010001	861.000000
376	99997.000000	100107.000000	-110.000000	313.000000	ff010001	612.000000
377	99997.000000	100113.000000	-116.000000	288.000000	ff010001	211.000000
378	99997.000000	100113.000000	-116.000000	308.000000	ff010001	-59.000000
379	99997.000000	100115.000000	-118.000000	303.000000	ff010001	-482.000000
380	99997.000000	100116.000000	-119.000000	306.000000	ff010001	-798.000000
381	99997.000000	100116.000000	-119.000000	310.000000	ff010001	-1084.000000
382	99997.000000	100117.000000	-120.000000	306.000000	ff010001	-1405.000000
383	99997.000000	100115.000000	-118.000000	317.000000	ff010001	-1612.000000
384	99997.000000	100117.000000	-120.000000	302.000000	ff010001	-2008.000000
385	99997.000000	100115.000000	-118.000000	316.000000	ff010001	-2109.000000
386	99997.000000	100118.000000	-121.000000	297.000000	ff010001	-2564.000000
387	99997.000000	100114.000000	-117.000000	322.000000	ff010001	-2551.000000
388	99997.000000	100114.000000	-117.000000	310.000000	ff010001	-3141.000000
