sample	CMD_POS_FLOATMAG_BH	ENC_POS_FLOATMAG_BH	POS_ERR_FLOATMAG_BH	DAC_FLOATMAG_BH	MODE_FLOATMAG_BH	FLOATMAG_ACC_ADC_PORT_0
72	8905.000000	7203.000000	1702.000000	1636.000000	903000c	-12622.000000
73	9259.000000	7506.000000	1753.000000	1704.000000	903000c	-12711.000000
74	9622.000000	7831.000000	1791.000000	1662.000000	903000c	-12388.000000
75	9992.000000	8161.000000	1831.000000	1686.000000	903000c	-12671.000000
76	10371.000000	8493.000000	1878.000000	1737.000000	903000c	-12651.000000
77	10757.000000	8842.000000	1915.000000	1715.000000	903000c	-12685.000000
78	11151.000000	9199.000000	1952.000000	1725.000000	903000c	-12428.000000
79	11553.000000	9562.000000	1991.000000	1749.000000	903000c	-12379.000000
80	11962.000000	9946.000000	2016.000000	1697.000000	903000c	-12393.000000
81	12380.000000	10327.000000	2053.000000	1755.000000	903000c	-12299.000000
82	12805.000000	10724.000000	2081.000000	1733.000000	903000c	-12264.000000
83	13238.000000	11136.000000	2102.000000	1701.000000	903000c	-11894.000000
84	13679.000000	11547.000000	2132.000000	1748.000000	903000c	-11822.000000
85	14127.000000	11981.000000	2146.000000	1684.000000	903000c	-11832.000000
86	14583.000000	12420.000000	2163.000000	1692.000000	903000c	-11930.000000
87	15046.000000	12872.000000	2174.000000	1669.000000	903000c	-11764.000000
88	15517.000000	13330.000000	2187.000000	1676.000000	903000c	-11491.000000
89	15996.000000	13791.000000	2205.000000	1704.000000	903000c	-11250.000000
90	16481.000000	14273.000000	2208.000000	1641.000000	903000c	-11219.000000
91	16974.000000	14751.000000	2223.000000	1689.000000	903000c	-11308.000000
92	17475.000000	15259.000000	2216.000000	1578.000000	903000c	-11045.000000
93	17982.000000	15758.000000	2224.000000	1640.000000	903000c	-10981.000000
94	18497.000000	16284.000000	2213.000000	1544.000000	903000c	-10664.000000
95	19018.000000	16805.000000	2213.000000	1587.000000	903000c	-10957.000000
96	19547.000000	17344.000000	2203.000000	1533.000000	903000c	-10642.000000
97	20082.000000	17882.000000	2200.000000	1561.000000	903000c	-10735.000000
98	20624.000000	18443.000000	2181.000000	1476.000000	903000c	-10193.000000
99	21173.000000	19001.000000	2172.000000	1505.000000	903000c	-10280.000000
100	21728.000000	19573.000000	2155.000000	1464.000000	903000c	-10309.000000
101	22290.000000	20156.000000	2134.000000	1426.000000	903000c	-10378.000000
102	22858.000000	20739.000000	2119.000000	1444.000000	903000c	-10303.000000
103	23432.000000	21344.000000	2088.000000	1356.000000	903000c	-9974.000000
104	24013.000000	21947.000000	2066.000000	1373.000000	903000c	-9859.000000
105	24599.000000	22565.000000	2034.000000	1318.000000	903000c	-9735.000000
106	25192.000000	23185.000000	2007.000000	1317.000000	903000c	-9947.000000
107	25790.000000	23810.000000	1980.000000	1309.000000	903000c	-9564.000000
108	26394.000000	24459.000000	1935.000000	1199.000000	903000c	-9596.000000
109	27004.000000	25106.000000	1898.000000	1203.000000	903000c	-9300.000000
110	27619.000000	25754.000000	1865.000000	1210.000000	903000c	-9489.000000
111	28239.000000	26423.000000	1816.000000	1115.000000	903000c	-9344.000000
112	28864.000000	27086.000000	1778.000000	1139.000000	903000c	-9194.000000
113	29495.000000	27761.000000	1734.000000	1088.000000	903000c	-8922.000000
114	30130.000000	28452.000000	1678.000000	1002.000000	903000c	-8720.000000
115	30770.000000	29133.000000	1637.000000	1043.000000	903000c	-8784.000000
116	31415.000000	29821.000000	1594.000000	1017.000000	903000c	-8854.000000
117	32064.000000	30522.000000	1542.000000	949.000000	903000c	-8744.000000
118	32717.000000	31220.000000	1497.000000	953.000000	903000c	-8291.000000
119	33375.000000	31922.000000	1453.000000	932.000000	903000c	-8248.000000
120	34037.000000	32636.000000	1401.000000	865.000000	903000c	-7824.000000
121	34702.000000	33344.000000	1358.000000	882.000000	903000c	-8056.000000
122	35372.000000	34056.000000	1316.000000	861.000000	903000c	-7524.000000
123	36045.000000	34779.000000	1266.000000	798.000000	903000c	-7482.000000
124	36721.000000	35499.000000	1222.000000	798.000000	903000c	-6905.000000
125	37400.000000	36219.000000	1181.000000	794.000000	903000c	-7111.000000
126	38083.000000	36946.000000	1137.000000	753.000000	903000c	-6723.000000
127	38768.000000	37677.000000	1091.000000	721.000000	903000c	-6446.000000
128	39457.000000	38402.000000	1055.000000	740.000000	903000c	-5906.000000
129	40148.000000	39142.000000	1006.000000	660.000000	903000c	-5458.000000
130	40841.000000	39880.000000	961.000000	650.000000	903000c	-5346.000000
131	41536.000000	40612.000000	924.000000	671.000000	903000c	-5194.000000
132	42234.000000	41343.000000	891.000000	674.000000	903000c	-4915.000000
133	42934.000000	42090.000000	844.000000	583.000000	903000c	-4206.000000
134	43635.000000	42844.000000	791.000000	518.000000	903000c	-3954.000000
135	44338.000000	43590.000000	748.000000	533.000000	903000c	-3368.000000
136	45042.000000	44330.000000	712.000000	554.000000	903000c	-3331.000000
137	45748.000000	45080.000000	668.000000	493.000000	903000c	-2812.000000
138	46454.000000	45832.000000	622.000000	456.000000	903000c	-2371.000000
139	47161.000000	46575.000000	586.000000	476.000000	903000c	-1876.000000
140	47870.000000	47329.000000	541.000000	403.000000	903000c	-1632.000000
141	48578.000000	48078.000000	500.000000	395.000000	903000c	-1394.000000
142	49287.000000	48823.000000	464.000000	391.000000	903000c	-928.000000
143	49997.000000	49573.000000	424.000000	341.000000	903000d	-403.000000
144	50706.000000	50313.000000	393.000000	359.000000	903000d	467.000000
145	51415.000000	51066.000000	349.000000	269.000000	903000d	420.000000
146	52123.000000	51807.000000	316.000000	288.000000	903000d	912.000000
147	52832.000000	52543.000000	289.000000	291.000000	903000d	954.000000
148	53539.000000	53290.000000	249.000000	208.000000	903000d	1899.000000
149	54245.000000	54029.000000	216.000000	207.000000	903000d	2178.000000
150	54951.000000	54752.000000	199.000000	262.000000	903000d	2831.000000
151	55655.000000	55496.000000	159.000000	137.000000	903000d	2834.000000
152	56358.000000	56230.000000	128.000000	139.000000	903000d	3421.000000
153	57059.000000	56956.000000	103.000000	151.000000	903000d	3804.000000
154	57759.000000	57677.000000	82.000000	153.000000	903000d	4360.000000
155	58457.000000	58406.000000	51.000000	84.000000	903000d	4655.000000
156	59152.000000	59126.000000	26.000000	89.000000	903000d	4703.000000
157	59845.000000	59849.000000	-4.000000	43.000000	903000d	5189.000000
158	60536.000000	60563.000000	-27.000000	51.000000	903000d	5809.000000
159	61225.000000	61277.000000	-52.000000	21.000000	903000d	6386.000000
160	61910.000000	61983.000000	-73.000000	25.000000	903000d	6366.000000
161	62593.000000	62690.000000	-97.000000	-12.000000	903000d	6609.000000
162	63272.000000	63400.000000	-128.000000	-70.000000	903000d	6733.000000
163	63948.000000	64103.000000	-155.000000	-82.000000	903000d	7401.000000
164	64621.000000	64786.000000	-165.000000	-18.000000	903000d	7726.000000
165	65291.000000	65485.000000	-194.000000	-127.000000	903000d	7855.000000
166	65956.000000	66174.000000	-218.000000	-134.000000	903000d	7987.000000
167	66618.000000	66852.000000	-234.000000	-122.000000	903000d	8154.000000
168	67276.000000	67540.000000	-264.000000	-213.000000	903000d	8710.000000
169	67929.000000	68212.000000	-283.000000	-189.000000	903000d	8829.000000
170	68578.000000	68873.000000	-295.000000	-171.000000	903000d	8950.000000
171	69223.000000	69543.000000	-320.000000	-257.000000	903000d	8715.000000
172	69863.000000	70198.000000	-335.000000	-238.000000	903000d	9391.000000
173	70498.000000	70846.000000	-348.000000	-243.000000	903000d	9387.000000
174	71129.000000	71497.000000	-368.000000	-302.000000	903000d	9932.000000
175	71754.000000	72130.000000	-376.000000	-263.000000	903000d	9630.000000
176	72375.000000	72763.000000	-388.000000	-300.000000	903000d	9751.000000
177	72989.000000	73385.000000	-396.000000	-291.000000	903000d	9689.000000
178	73599.000000	74002.000000	-403.000000	-307.000000	903000d	10177.000000
179	74203.000000	74619.000000	-416.000000	-353.000000	903000d	10112.000000
180	74801.000000	75214.000000	-413.000000	-289.000000	903000d	10214.000000
181	75394.000000	75821.000000	-427.000000	-383.000000	903000d	10155.000000
182	75980.000000	76406.000000	-426.000000	-327.000000	903000d	10242.000000
183	76561.000000	76984.000000	-423.000000	-323.000000	903000d	10581.000000
184	77135.000000	77562.000000	-427.000000	-362.000000	903000d	10442.000000
185	77703.000000	78129.000000	-426.000000	-355.000000	903000d	10457.000000
186	78265.000000	78701.000000	-436.000000	-423.000000	903000d	10144.000000
187	78820.000000	79247.000000	-427.000000	-343.000000	903000d	10454.000000
188	79369.000000	79809.000000	-440.000000	-456.000000	903000d	10469.000000
189	79911.000000	80344.000000	-433.000000	-378.000000	903000d	10689.000000
190	80446.000000	80880.000000	-434.000000	-415.000000	903000d	10396.000000
191	80975.000000	81399.000000	-424.000000	-375.000000	903000d	10281.000000
192	81496.000000	81923.000000	-427.000000	-440.000000	903000d	10342.000000
193	82011.000000	82430.000000	-419.000000	-408.000000	903000d	10281.000000
194	82518.000000	82931.000000	-413.000000	-418.000000	903000d	10304.000000
195	83019.000000	83425.000000	-406.000000	-429.000000	903000d	10186.000000
196	83512.000000	83917.000000	-405.000000	-468.000000	903000d	10202.000000
197	83997.000000	84383.000000	-386.000000	-385.000000	903000d	10164.000000
198	84476.000000	84856.000000	-380.000000	-452.000000	903000d	10425.000000
199	84947.000000	85307.000000	-360.000000	-393.000000	903000d	10180.000000
200	85410.000000	85765.000000	-355.000000	-465.000000	903000d	10122.000000
201	85866.000000	86202.000000	-336.000000	-412.000000	903000d	9824.000000
202	86314.000000	86642.000000	-328.000000	-462.000000	903000d	10061.000000
203	86755.000000	87066.000000	-311.000000	-430.000000	903000d	10135.000000
204	87188.000000	87476.000000	-288.000000	-392.000000	903000d	10085.000000
205	87613.000000	87891.000000	-278.000000	-451.000000	903000d	9927.000000
206	88031.000000	88287.000000	-256.000000	-402.000000	903000d	9857.000000
207	88440.000000	88679.000000	-239.000000	-413.000000	903000d	9961.000000
208	88842.000000	89060.000000	-218.000000	-395.000000	903000d	9784.000000
209	89236.000000	89430.000000	-194.000000	-373.000000	903000d	9921.000000
210	89622.000000	89806.000000	-184.000000	-438.000000	903000d	9419.000000
211	90001.000000	90169.000000	-168.000000	-422.000000	903000d	9690.000000
212	90371.000000	90520.000000	-149.000000	-396.000000	903000d	9525.000000
213	90734.000000	90871.000000	-137.000000	-428.000000	903000f	9783.000000
214	91088.000000	91208.000000	-120.000000	-399.000000	903000f	9479.000000
215	91435.000000	91537.000000	-102.000000	-391.000000	903000f	9320.000000
216	91774.000000	91863.000000	-89.000000	-412.000000	903000f	9121.000000
217	92105.000000	92180.000000	-75.000000	-408.000000	903000f	9277.000000
218	92428.000000	92483.000000	-55.000000	-375.000000	903000f	9250.000000
219	92743.000000	92780.000000	-37.000000	-376.000000	903000f	9090.000000
220	93050.000000	93072.000000	-22.000000	-389.000000	903000f	9073.000000
221	93350.000000	93349.000000	1.000000	-353.000000	903000f	8874.000000
222	93642.000000	93624.000000	18.000000	-374.000000	903000f	9093.000000
223	93926.000000	93894.000000	32.000000	-390.000000	903000f	8934.000000
224	94202.000000	94156.000000	46.000000	-390.000000	903000f	8988.000000
225	94470.000000	94402.000000	68.000000	-342.000000	903000f	8605.000000
226	94731.000000	94646.000000	85.000000	-357.000000	903000f	8942.000000
227	94985.000000	94884.000000	101.000000	-361.000000	903000f	8774.000000
228	95230.000000	95113.000000	117.000000	-348.000000	903000f	8910.000000
229	95469.000000	95331.000000	138.000000	-320.000000	903000f	8659.000000
230	95700.000000	95541.000000	159.000000	-302.000000	903000f	8576.000000
231	95923.000000	95755.000000	168.000000	-348.000000	903000f	8496.000000
232	96139.000000	95959.000000	180.000000	-334.000000	903000f	8601.000000
233	96348.000000	96150.000000	198.000000	-292.000000	903000f	8619.000000
234	96550.000000	96336.000000	214.000000	-285.000000	903000f	8423.000000
235	96745.000000	96515.000000	230.000000	-272.000000	903000f	8348.000000
236	96932.000000	96690.000000	242.000000	-275.000000	903000f	8080.000000
237	97113.000000	96860.000000	253.000000	-276.000000	903000f	8379.000000
238	97287.000000	97020.000000	267.000000	-250.000000	903000f	8200.000000
239	97454.000000	97179.000000	275.000000	-266.000000	903000f	8109.000000
240	97615.000000	97325.000000	290.000000	-226.000000	903000f	7811.000000
241	97769.000000	97463.000000	306.000000	-202.000000	903000f	7920.000000
242	97916.000000	97596.000000	320.000000	-195.000000	903000f	7838.000000
243	98057.000000	97726.000000	331.000000	-202.000000	903000f	7898.000000
244	98192.000000	97852.000000	340.000000	-206.000000	903000f	7670.000000
245	98321.000000	97975.000000	346.000000	-215.000000	903000f	7457.000000
246	98443.000000	98091.000000	352.000000	-203.000000	903000f	7454.000000
247	98560.000000	98201.000000	359.000000	-190.000000	903000f	7483.000000
248	98671.000000	98302.000000	369.000000	-160.000000	903000f	7518.000000
249	98776.000000	98394.000000	382.000000	-125.000000	903000f	7250.000000
250	98876.000000	98487.000000	389.000000	-140.000000	903000f	7130.000000
251	98970.000000	98572.000000	398.000000	-118.000000	903000f	6973.000000
252	99059.000000	98655.000000	404.000000	-119.000000	903000f	7057.000000
253	99143.000000	98728.000000	415.000000	-82.000000	903000f	7037.000000
254	99222.000000	98804.000000	418.000000	-104.000000	903000f	6765.000000
255	99296.000000	98875.000000	421.000000	-94.000000	903000f	6642.000000
256	99365.000000	98933.000000	432.000000	-36.000000	903000f	6373.000000
257	99429.000000	98996.000000	433.000000	-60.000000	903000f	6625.000000
258	99489.000000	99053.000000	436.000000	-42.000000	903000f	6265.000000
259	99545.000000	99102.000000	443.000000	-6.000000	903000f	6247.000000
260	99597.000000	99154.000000	443.000000	-22.000000	903000f	5631.000000
261	99644.000000	99195.000000	449.000000	25.000000	903000f	5923.000000
262	99688.000000	99235.000000	453.000000	33.000000	903000f	5490.000000
263	99728.000000	99269.000000	459.000000	61.000000	903000f	5704.000000
264	99764.000000	99301.000000	463.000000	72.000000	903000f	5074.000000
265	99797.000000	99329.000000	468.000000	92.000000	903000f	5059.000000
266	99827.000000	99357.000000	470.000000	92.000000	903000f	4649.000000
267	99853.000000	99380.000000	473.000000	116.000000	903000f	4771.000000
268	99877.000000	99401.000000	476.000000	129.000000	903000f	4493.000000
269	99898.000000	99411.000000	487.000000	190.000000	903000f	4342.000000
270	99916.000000	99430.000000	486.000000	157.000000	903000f	3863.000000
271	99932.000000	99440.000000	492.000000	201.000000	903000f	3758.000000
272	99946.000000	99455.000000	491.000000	185.000000	903000f	3706.000000
273	99958.000000	99462.000000	496.000000	230.000000	903000f	3536.000000
274	99967.000000	99472.000000	495.000000	228.000000	903000f	3283.000000
275	99975.000000	99480.000000	495.000000	247.000000	903000f	2857.000000
276	99982.000000	99484.000000	498.000000	279.000000	903000f	2732.000000
277	99986.000000	99488.000000	498.000000	295.000000	903000f	2644.000000
278	99990.000000	99491.000000	499.000000	314.000000	903000f	2407.000000
279	99993.000000	99499.000000	494.000000	303.000000	903000f	2074.000000
280	99995.000000	99501.000000	494.000000	343.000000	903000f	1536.000000
281	99996.000000	99509.000000	487.000000	331.000000	903000f	1539.000000
282	99996.000000	99513.000000	483.000000	363.000000	903000f	1195.000000
283	99996.000000	99515.000000	481.000000	393.000000	901000f	1191.000000
284	99997.000000	99519.000000	478.000000	375.000000	ff010001	552.000000
285	99997.000000	99521.000000	476.000000	382.000000	ff010001	480.000000
286	99997.000000	99531.000000	466.000000	352.000000	ff010001	-124.000000
287	99997.000000	99535.000000	462.000000	372.000000	ff010001	-61.000000
288	99997.000000	99540.000000	457.000000	373.000000	ff010001	-621.000000
289	99997.000000	99543.000000	454.000000	384.000000	ff010001	-763.000000
290	99997.000000	99551.000000	446.000000	367.000000	ff010001	-1357.000000
291	99997.000000	99559.000000	438.000000	365.000000	ff010001	-1372.000000
292	99997.000000	99569.000000	428.000000	356.000000	ff010001	-1671.000000
293	99997.000000	99571.000000	426.000000	387.000000	ff010001	-1893.000000
294	99997.000000	99581.000000	416.000000	359.000000	ff010001	-2465.000000
295	99997.000000	99590.000000	407.000000	357.000000	ff010001	-2768.000000
296	99997.000000	99600.000000	397.000000	350.000000	ff010001	-2905.000000
297	99997.000000	99609.000000	388.000000	350.000000	ff010001	-3018.000000
298	99997.000000	99618.000000	379.000000	348.000000	ff010001	-3107.000000
299	99997.000000	99636.000000	361.000000	307.000000	ff010001	-3535.000000
300	99997.000000	99640.000000	357.000000	355.000000	ff010001	-3734.000000
301	99997.000000	99655.000000	342.000000	315.000000	ff010001	-3951.000000
302	99997.000000	99670.000000	327.000000	306.000000	ff010001	-3959.000000
303	99997.000000	99683.000000	314.000000	309.000000	ff010001	-4228.000000
304	99997.000000	99702.000000	295.000000	282.000000	ff010001	-4486.000000
305	99997.000000	99715.000000	282.000000	300.000000	ff010001	-4491.000000
306	99997.000000	99729.000000	268.000000	297.000000	ff010001	-4587.000000
307	99997.000000	99743.000000	254.000000	295.000000	ff010001	-4417.000000
308	99997.000000	99759.000000	238.000000	284.000000	ff010001	-4736.000000
309	99997.000000	99773.000000	224.000000	288.000000	ff010001	-4696.000000
310	99997.000000	99788.000000	209.000000	283.000000	ff010001	-5064.000000
311	99997.000000	99797.000000	200.000000	305.000000	ff010001	-4603.000000
312	99997.000000	99810.000000	187.000000	291.000000	ff010001	-4770.000000
313	99997.000000	99819.000000	178.000000	304.000000	ff010001	-4309.000000
314	99997.000000	99830.000000	167.000000	296.000000	ff010001	-4639.000000
315	99997.000000	99842.000000	155.000000	289.000000	ff010001	-4304.000000
316	99997.000000	99852.000000	145.000000	294.000000	ff010001	-4361.000000
317	99997.000000	99861.000000	136.000000	298.000000	ff010001	-3948.000000
318	99997.000000	99867.000000	130.000000	310.000000	ff010001	-3947.000000
319	99997.000000	99873.000000	124.000000	312.000000	ff010001	-3625.000000
320	99997.000000	99880.000000	117.000000	309.000000	ff010001	-3474.000000
321	99997.000000	99887.000000	110.000000	307.000000	ff010001	-3045.000000
322	99997.000000	99895.000000	102.000000	303.000000	ff010001	-2656.000000
323	99997.000000	99898.000000	99.000000	323.000000	ff010001	-2518.000000
324	99997.000000	99906.000000	91.000000	306.000000	ff010001	-2242.000000
325	99997.000000	99912.000000	85.000000	312.000000	ff010001	-2052.000000
326	99997.000000	99920.000000	77.000000	305.000000	ff010001	-1493.000000
327	99997.000000	99928.000000	69.000000	304.000000	ff010001	-1175.000000
328	99997.000000	99932.000000	65.000000	320.000000	ff010001	-735.000000
329	99997.000000	99936.000000	61.000000	323.000000	ff010001	-539.000000
330	99997.000000	99944.000000	53.000000	308.000000	ff010001	-196.000000
331	99997.000000	99948.000000	49.000000	321.000000	ff010001	222.000000
332	99997.000000	99953.000000	44.000000	318.000000	ff010001	524.000000
333	99997.000000	99959.000000	38.000000	313.000000	ff010001	1024.000000
334	99997.000000	99966.000000	31.000000	306.000000	ff010001	1043.000000
335	99997.000000	99968.000000	29.000000	325.000000	ff010001	1684.000000
336	99997.000000	99974.000000	23.000000	310.000000	ff010001	1874.000000
337	99997.000000	99976.000000	21.000000	323.000000	ff010001	2617.000000
338	99997.000000	99977.000000	20.000000	328.000000	ff010001	2500.000000
339	99997.000000	99979.000000	18.000000	325.000000	ff010001	3020.000000
340	99997.000000	99984.000000	13.000000	311.000000	ff010001	2984.000000
341	99997.000000	99986.000000	11.000000	319.000000	ff010001	3572.000000
342	99997.000000	99989.000000	8.000000	316.000000	ff010001	3694.000000
343	99997.000000	99990.000000	7.000000	324.000000	ff010001	4211.000000
344	99997.000000	99994.000000	3.000000	313.000000	ff010001	4207.000000
345	99997.000000	99997.000000	0.000000	316.000000	ff010001	4499.000000
346	99997.000000	100003.000000	-6.000000	304.000000	ff010001	4652.000000
347	99997.000000	100005.000000	-8.000000	319.000000	ff010001	4837.000000
348	99997.000000	100010.000000	-13.000000	309.000000	ff010001	4977.000000
349	99997.000000	100009.000000	-12.000000	333.000000	ff010001	4949.000000
350	99997.000000	100012.000000	-15.000000	322.000000	ff010001	5223.000000
351	99997.000000	100023.000000	-26.000000	287.000000	ff010001	5256.000000
352	99997.000000	100027.000000	-30.000000	308.000000	ff010001	5457.000000
353	99997.000000	100034.000000	-37.000000	299.000000	ff010001	5330.000000
354	99997.000000	100037.000000	-40.000000	313.000000	ff010001	5315.000000
355	99997.000000	100042.000000	-45.000000	307.000000	ff010001	5197.000000
356	99997.000000	100048.000000	-51.000000	300.000000	ff010001	5181.000000
357	99997.000000	100054.000000	-57.000000	297.000000	ff010001	5212.000000
358	99997.000000	100056.000000	-59.000000	311.000000	ff010001	5035.000000
359	99997.000000	100064.000000	-67.000000	287.000000	ff010001	5007.000000
360	99997.000000	100068.000000	-71.000000	298.000000	ff010001	4724.000000
361	99997.000000	100069.000000	-72.000000	310.000000	ff010001	4761.000000
362	99997.000000	100074.000000	-77.000000	294.000000	ff010001	4394.000000
363	99997.000000	100080.000000	-83.000000	286.000000	ff010001	4367.000000
364	99997.000000	100083.000000	-86.000000	295.000000	ff010001	3877.000000
365	99997.000000	100085.000000	-88.000000	300.000000	ff010001	3835.000000
366	99997.000000	100089.000000	-92.000000	292.000000	ff010001	3579.000000
367	99997.000000	100094.000000	-97.000000	286.000000	ff010001	3361.000000
368	99997.000000	100094.000000	-97.000000	305.000000	ff010001	3048.000000
369	99997.000000	100100.000000	-103.000000	284.000000	ff010001	2669.000000
370	99997.000000	100101.000000	-104.000000	302.000000	ff010001	2445.000000
371	99997.000000	100103.000000	-106.000000	301.000000	ff010001	1954.000000
372	99997.000000	100105.000000	-108.000000	301.000000	ff010001	1855.000000
373	99997.000000	100110.000000	-113.000000	289.000000	ff010001	1315.000000
374	99997.000000	100111.000000	-114.000000	304.000000	ff010001	1319.000000
375	99997.000000	100114.000000	-117.000000	298.000000	ff010001	618.000000
376	99997.000000	100115.000000	-118.000000	306.000000	ff010001	686.000000
377	99997.000000	100118.000000	-121.000000	299.000000	ff010001	-17.000000
378	99997.000000	100119.000000	-122.000000	306.000000	ff010001	-19.000000
379	99997.000000	100122.000000	-125.000000	298.000000	ff010001	-717.000000
380	99997.000000	100120.000000	-123.000000	317.000000	ff010001	-748.000000
381	99997.000000	100124.000000	-127.000000	295.000000	ff010001	-1235.000000
382	99997.000000	100124.000000	-127.000000	307.000000	ff010001	-1426.000000
383	99997.000000	100124.000000	-127.000000	308.000000	ff010001	-1747.000000
384	99997.000000	100124.000000	-127.000000	308.000000	ff010001	-1996.000000
385	99997.000000	100125.000000	-128.000000	303.000000	ff010001	-2208.000000
386	99997.000000	100123.000000	-126.000000	314.000000	ff010001	-2612.000000
387	99997.000000	100123.000000	-126.000000	307.000000	ff010001	-2739.000000
