sample	CMD_POS_FLOATMAG_BH	ENC_POS_FLOATMAG_BH	POS_ERR_FLOATMAG_BH	DAC_FLOATMAG_BH	MODE_FLOATMAG_BH	FLOATMAG_ACC_ADC_PORT_0
154	57759.000000	57686.000000	73.000000	116.000000	903000d	4173.000000
155	58457.000000	58416.000000	41.000000	68.000000	903000d	4813.000000
156	59152.000000	59139.000000	13.000000	66.000000	903000d	4954.000000
157	59845.000000	59851.000000	-6.000000	94.000000	903000d	5587.000000
158	60536.000000	60564.000000	-28.000000	65.000000	903000d	5637.000000
159	61225.000000	61286.000000	-61.000000	-17.000000	903000d	6256.000000
160	61910.000000	61993.000000	-83.000000	11.000000	903000d	6147.000000
161	62593.000000	62702.000000	-109.000000	-28.000000	903000d	6908.000000
162	63272.000000	63413.000000	-141.000000	-81.000000	903000d	7035.000000
163	63948.000000	64102.000000	-154.000000	-13.000000	903000d	7433.000000
164	64621.000000	64792.000000	-171.000000	-43.000000	903000d	7425.000000
165	65291.000000	65495.000000	-204.000000	-155.000000	903000d	7763.000000
166	65956.000000	66188.000000	-232.000000	-166.000000	903000d	8019.000000
167	66618.000000	66865.000000	-247.000000	-129.000000	903000d	8308.000000
168	67276.000000	67545.000000	-269.000000	-179.000000	903000d	8638.000000
169	67929.000000	68215.000000	-286.000000	-177.000000	903000d	8591.000000
170	68578.000000	68874.000000	-296.000000	-163.000000	903000d	8886.000000
171	69223.000000	69545.000000	-322.000000	-266.000000	903000d	9094.000000
172	69863.000000	70205.000000	-342.000000	-272.000000	903000d	9525.000000
173	70498.000000	70851.000000	-353.000000	-246.000000	903000d	9380.000000
174	71129.000000	71501.000000	-372.000000	-304.000000	903000d	9498.000000
175	71754.000000	72122.000000	-368.000000	-205.000000	903000d	9534.000000
176	72375.000000	72756.000000	-381.000000	-296.000000	903000d	9838.000000
177	72989.000000	73380.000000	-391.000000	-302.000000	903000d	10077.000000
178	73599.000000	73998.000000	-399.000000	-316.000000	903000d	10092.000000
179	74203.000000	74615.000000	-412.000000	-356.000000	903000d	10046.000000
180	74801.000000	75214.000000	-413.000000	-311.000000	903000d	10065.000000
181	75394.000000	75812.000000	-418.000000	-339.000000	903000d	10283.000000
182	75980.000000	76396.000000	-416.000000	-310.000000	903000d	10196.000000
183	76561.000000	76975.000000	-414.000000	-320.000000	903000d	10544.000000
184	77135.000000	77561.000000	-426.000000	-401.000000	903000d	10118.000000
185	77703.000000	78130.000000	-427.000000	-371.000000	903000d	10423.000000
186	78265.000000	78702.000000	-437.000000	-426.000000	903000d	10369.000000
187	78820.000000	79249.000000	-429.000000	-348.000000	903000d	10571.000000
188	79369.000000	79801.000000	-432.000000	-403.000000	903000d	10274.000000
189	79911.000000	80333.000000	-422.000000	-351.000000	903000d	10281.000000
190	80446.000000	80870.000000	-424.000000	-414.000000	903000d	10211.000000
191	80975.000000	81391.000000	-416.000000	-387.000000	903000d	10317.000000
192	81496.000000	81916.000000	-420.000000	-451.000000	903000d	10484.000000
193	82011.000000	82420.000000	-409.000000	-399.000000	903000d	10247.000000
194	82518.000000	82925.000000	-407.000000	-442.000000	903000d	10259.000000
195	83019.000000	83414.000000	-395.000000	-411.000000	903000d	10151.000000
196	83512.000000	83903.000000	-391.000000	-452.000000	903000d	10330.000000
197	83997.000000	84371.000000	-374.000000	-394.000000	903000d	10123.000000
198	84476.000000	84844.000000	-368.000000	-455.000000	903000d	10185.000000
199	84947.000000	85291.000000	-344.000000	-374.000000	903000d	9954.000000
200	85410.000000	85751.000000	-341.000000	-471.000000	903000d	10152.000000
201	85866.000000	86190.000000	-324.000000	-422.000000	903000d	10256.000000
202	86314.000000	86629.000000	-315.000000	-457.000000	903000d	10145.000000
203	86755.000000	87059.000000	-304.000000	-457.000000	903000d	10042.000000
204	87188.000000	87471.000000	-283.000000	-405.000000	903000d	9724.000000
205	87613.000000	87885.000000	-272.000000	-445.000000	903000d	9869.000000
206	88031.000000	88280.000000	-249.000000	-392.000000	903000d	9821.000000
207	88440.000000	88671.000000	-231.000000	-401.000000	903000d	10176.000000
208	88842.000000	89052.000000	-210.000000	-390.000000	903000d	9641.000000
209	89236.000000	89424.000000	-188.000000	-380.000000	903000d	9843.000000
210	89622.000000	89798.000000	-176.000000	-428.000000	903000d	9374.000000
211	90001.000000	90167.000000	-166.000000	-452.000000	903000d	9785.000000
212	90371.000000	90516.000000	-145.000000	-393.000000	903000d	9447.000000
213	90734.000000	90870.000000	-136.000000	-447.000000	903000f	9581.000000
214	91088.000000	91209.000000	-121.000000	-417.000000	903000f	9244.000000
215	91435.000000	91537.000000	-102.000000	-394.000000	903000f	9354.000000
216	91774.000000	91857.000000	-83.000000	-386.000000	903000f	9401.000000
217	92105.000000	92175.000000	-70.000000	-413.000000	903000f	9374.000000
218	92428.000000	92470.000000	-42.000000	-337.000000	903000f	9153.000000
219	92743.000000	92773.000000	-30.000000	-405.000000	903000f	8901.000000
220	93050.000000	93065.000000	-15.000000	-398.000000	903000f	9070.000000
221	93350.000000	93340.000000	10.000000	-348.000000	903000f	8937.000000
222	93642.000000	93615.000000	27.000000	-376.000000	903000f	9205.000000
223	93926.000000	93887.000000	39.000000	-402.000000	903000f	8887.000000
224	94202.000000	94151.000000	51.000000	-402.000000	903000f	9024.000000
225	94470.000000	94398.000000	72.000000	-349.000000	903000f	8761.000000
226	94731.000000	94642.000000	89.000000	-356.000000	903000f	9098.000000
227	94985.000000	94884.000000	101.000000	-379.000000	903000f	8748.000000
228	95230.000000	95120.000000	110.000000	-385.000000	903000f	8701.000000
229	95469.000000	95334.000000	135.000000	-304.000000	903000f	8553.000000
230	95700.000000	95547.000000	153.000000	-313.000000	903000f	8727.000000
231	95923.000000	95758.000000	165.000000	-332.000000	903000f	8855.000000
232	96139.000000	95966.000000	173.000000	-352.000000	903000f	8685.000000
233	96348.000000	96159.000000	189.000000	-307.000000	903000f	8514.000000
234	96550.000000	96342.000000	208.000000	-275.000000	903000f	8252.000000
235	96745.000000	96520.000000	225.000000	-270.000000	903000f	8377.000000
236	96932.000000	96693.000000	239.000000	-270.000000	903000f	8194.000000
237	97113.000000	96863.000000	250.000000	-282.000000	903000f	8475.000000
238	97287.000000	97026.000000	261.000000	-275.000000	903000f	8241.000000
239	97454.000000	97178.000000	276.000000	-243.000000	903000f	8144.000000
240	97615.000000	97326.000000	289.000000	-241.000000	903000f	7977.000000
241	97769.000000	97464.000000	305.000000	-212.000000	903000f	8027.000000
242	97916.000000	97600.000000	316.000000	-220.000000	903000f	7927.000000
243	98057.000000	97731.000000	326.000000	-218.000000	903000f	7773.000000
244	98192.000000	97856.000000	336.000000	-209.000000	903000f	7665.000000
245	98321.000000	97981.000000	340.000000	-229.000000	903000f	7493.000000
246	98443.000000	98095.000000	348.000000	-197.000000	903000f	7760.000000
247	98560.000000	98205.000000	355.000000	-189.000000	903000f	7576.000000
248	98671.000000	98307.000000	364.000000	-164.000000	903000f	7612.000000
249	98776.000000	98402.000000	374.000000	-141.000000	903000f	7172.000000
250	98876.000000	98492.000000	384.000000	-127.000000	903000f	7149.000000
251	98970.000000	98577.000000	393.000000	-114.000000	903000f	6999.000000
252	99059.000000	98662.000000	397.000000	-128.000000	903000f	7238.000000
253	99143.000000	98736.000000	407.000000	-89.000000	903000f	7017.000000
254	99222.000000	98807.000000	415.000000	-80.000000	903000f	6895.000000
255	99296.000000	98880.000000	416.000000	-102.000000	903000f	6704.000000
256	99365.000000	98943.000000	422.000000	-66.000000	903000f	6582.000000
257	99429.000000	99004.000000	425.000000	-61.000000	903000f	6567.000000
258	99489.000000	99062.000000	427.000000	-53.000000	903000f	6238.000000
259	99545.000000	99116.000000	429.000000	-40.000000	903000f	6127.000000
260	99597.000000	99161.000000	436.000000	0.000000	903000f	5788.000000
261	99644.000000	99204.000000	440.000000	12.000000	903000f	6038.000000
262	99688.000000	99244.000000	444.000000	24.000000	903000f	5785.000000
263	99728.000000	99283.000000	445.000000	26.000000	903000f	5623.000000
264	99764.000000	99312.000000	452.000000	73.000000	903000f	5088.000000
265	99797.000000	99340.000000	457.000000	84.000000	903000f	4911.000000
266	99827.000000	99366.000000	461.000000	95.000000	903000f	4815.000000
267	99853.000000	99389.000000	464.000000	110.000000	903000f	4769.000000
268	99877.000000	99412.000000	465.000000	113.000000	903000f	4574.000000
269	99898.000000	99427.000000	471.000000	155.000000	903000f	4259.000000
270	99916.000000	99440.000000	476.000000	176.000000	903000f	4083.000000
271	99932.000000	99453.000000	479.000000	184.000000	903000f	3824.000000
272	99946.000000	99461.000000	485.000000	216.000000	903000f	3848.000000
273	99958.000000	99471.000000	487.000000	216.000000	903000f	3304.000000
274	99967.000000	99481.000000	486.000000	223.000000	903000f	3229.000000
275	99975.000000	99489.000000	486.000000	242.000000	903000f	2767.000000
276	99982.000000	99500.000000	482.000000	238.000000	903000f	2977.000000
277	99986.000000	99503.000000	483.000000	288.000000	903000f	2744.000000
278	99990.000000	99508.000000	482.000000	297.000000	903000f	2549.000000
279	99993.000000	99508.000000	485.000000	337.000000	903000f	1910.000000
280	99995.000000	99516.000000	479.000000	314.000000	903000f	1576.000000
281	99996.000000	99523.000000	473.000000	327.000000	903000f	1382.000000
282	99996.000000	99522.000000	474.000000	382.000000	903000f	1268.000000
283	99996.000000	99527.000000	469.000000	375.000000	901000f	1164.000000
284	99997.000000	99529.000000	468.000000	374.000000	ff010001	634.000000
285	99997.000000	99532.000000	465.000000	371.000000	ff010001	482.000000
286	99997.000000	99534.000000	463.000000	376.000000	ff010001	42.000000
287	99997.000000	99539.000000	458.000000	367.000000	ff010001	19.000000
288	99997.000000	99546.000000	451.000000	359.000000	ff010001	-715.000000
289	99997.000000	99553.000000	444.000000	359.000000	ff010001	-927.000000
290	99997.000000	99558.000000	439.000000	369.000000	ff010001	-1272.000000
291	99997.000000	99564.000000	433.000000	368.000000	ff010001	-1290.000000
292	99997.000000	99572.000000	425.000000	361.000000	ff010001	-1491.000000
293	99997.000000	99578.000000	419.000000	369.000000	ff010001	-1932.000000
294	99997.000000	99586.000000	411.000000	361.000000	ff010001	-2339.000000
295	99997.000000	99595.000000	402.000000	355.000000	ff010001	-2779.000000
296	99997.000000	99606.000000	391.000000	344.000000	ff010001	-2855.000000
297	99997.000000	99608.000000	389.000000	377.000000	ff010001	-3099.000000
298	99997.000000	99626.000000	371.000000	315.000000	ff010001	-3108.000000
299	99997.000000	99632.000000	365.000000	350.000000	ff010001	-3588.000000
300	99997.000000	99650.000000	347.000000	303.000000	ff010001	-3495.000000
301	99997.000000	99662.000000	335.000000	316.000000	ff010001	-3828.000000
302	99997.000000	99678.000000	319.000000	298.000000	ff010001	-3850.000000
303	99997.000000	99685.000000	312.000000	330.000000	ff010001	-4416.000000
304	99997.000000	99698.000000	299.000000	308.000000	ff010001	-4484.000000
305	99997.000000	99716.000000	281.000000	281.000000	ff010001	-4569.000000
306	99997.000000	99732.000000	265.000000	281.000000	ff010001	-4453.000000
307	99997.000000	99747.000000	250.000000	282.000000	ff010001	-4387.000000
308	99997.000000	99760.000000	237.000000	289.000000	ff010001	-4620.000000
309	99997.000000	99772.000000	225.000000	293.000000	ff010001	-4720.000000
310	99997.000000	99783.000000	214.000000	296.000000	ff010001	-4898.000000
311	99997.000000	99798.000000	199.000000	279.000000	ff010001	-4652.000000
312	99997.000000	99811.000000	186.000000	282.000000	ff010001	-4708.000000
313	99997.000000	99819.000000	178.000000	302.000000	ff010001	-4526.000000
314	99997.000000	99830.000000	167.000000	292.000000	ff010001	-4586.000000
315	99997.000000	99837.000000	160.000000	306.000000	ff010001	-4227.000000
316	99997.000000	99845.000000	152.000000	304.000000	ff010001	-4018.000000
317	99997.000000	99853.000000	144.000000	303.000000	ff010001	-3981.000000
318	99997.000000	99861.000000	136.000000	302.000000	ff010001	-3821.000000
319	99997.000000	99869.000000	128.000000	301.000000	ff010001	-3918.000000
320	99997.000000	99875.000000	122.000000	309.000000	ff010001	-3322.000000
321	99997.000000	99881.000000	116.000000	311.000000	ff010001	-3131.000000
322	99997.000000	99886.000000	111.000000	316.000000	ff010001	-2439.000000
323	99997.000000	99896.000000	101.000000	296.000000	ff010001	-2620.000000
324	99997.000000	99904.000000	93.000000	301.000000	ff010001	-2067.000000
325	99997.000000	99909.000000	88.000000	314.000000	ff010001	-2138.000000
326	99997.000000	99917.000000	80.000000	304.000000	ff010001	-1340.000000
327	99997.000000	99922.000000	75.000000	315.000000	ff010001	-1343.000000
328	99997.000000	99927.000000	70.000000	317.000000	ff010001	-809.000000
329	99997.000000	99932.000000	65.000000	317.000000	ff010001	-728.000000
330	99997.000000	99939.000000	58.000000	308.000000	ff010001	-54.000000
331	99997.000000	99946.000000	51.000000	305.000000	ff010001	275.000000
332	99997.000000	99950.000000	47.000000	316.000000	ff010001	681.000000
333	99997.000000	99955.000000	42.000000	312.000000	ff010001	798.000000
334	99997.000000	99955.000000	42.000000	332.000000	ff010001	1039.000000
335	99997.000000	99963.000000	34.000000	301.000000	ff010001	1535.000000
336	99997.000000	99967.000000	30.000000	311.000000	ff010001	2007.000000
337	99997.000000	99972.000000	25.000000	307.000000	ff010001	2455.000000
338	99997.000000	99975.000000	22.000000	314.000000	ff010001	2616.000000
339	99997.000000	99974.000000	23.000000	331.000000	ff010001	2926.000000
340	99997.000000	99979.000000	18.000000	310.000000	ff010001	3126.000000
341	99997.000000	99981.000000	16.000000	318.000000	ff010001	3560.000000
342	99997.000000	99983.000000	14.000000	319.000000	ff010001	3820.000000
343	99997.000000	99991.000000	6.000000	294.000000	ff010001	3858.000000
344	99997.000000	99990.000000	7.000000	327.000000	ff010001	4243.000000
345	99997.000000	99994.000000	3.000000	312.000000	ff010001	4377.000000
346	99997.000000	99997.000000	0.000000	315.000000	ff010001	4948.000000
347	99997.000000	100000.000000	-3.000000	315.000000	ff010001	4792.000000
348	99997.000000	100005.000000	-8.000000	308.000000	ff010001	5009.000000
349	99997.000000	100013.000000	-16.000000	294.000000	ff010001	4750.000000
350	99997.000000	100013.000000	-16.000000	324.000000	ff010001	5233.000000
351	99997.000000	100018.000000	-21.000000	309.000000	ff010001	5158.000000
352	99997.000000	100021.000000	-24.000000	314.000000	ff010001	5609.000000
353	99997.000000	100030.000000	-33.000000	289.000000	ff010001	5249.000000
354	99997.000000	100035.000000	-38.000000	300.000000	ff010001	5321.000000
355	99997.000000	100042.000000	-45.000000	292.000000	ff010001	5128.000000
356	99997.000000	100047.000000	-50.000000	298.000000	ff010001	5276.000000
357	99997.000000	100052.000000	-55.000000	297.000000	ff010001	5129.000000
358	99997.000000	100058.000000	-61.000000	292.000000	ff010001	4978.000000
359	99997.000000	100057.000000	-60.000000	318.000000	ff010001	4901.000000
360	99997.000000	100066.000000	-69.000000	280.000000	ff010001	4780.000000
361	99997.000000	100073.000000	-76.000000	279.000000	ff010001	4818.000000
362	99997.000000	100073.000000	-76.000000	305.000000	ff010001	4540.000000
363	99997.000000	100079.000000	-82.000000	285.000000	ff010001	4278.000000
364	99997.000000	100082.000000	-85.000000	293.000000	ff010001	3914.000000
365	99997.000000	100083.000000	-86.000000	301.000000	ff010001	3747.000000
366	99997.000000	100088.000000	-91.000000	286.000000	ff010001	3578.000000
367	99997.000000	100095.000000	-98.000000	274.000000	ff010001	3446.000000
368	99997.000000	100096.000000	-99.000000	296.000000	ff010001	3084.000000
369	99997.000000	100101.000000	-104.000000	284.000000	ff010001	2643.000000
370	99997.000000	100100.000000	-103.000000	307.000000	ff010001	2518.000000
371	99997.000000	100104.000000	-107.000000	291.000000	ff010001	1994.000000
372	99997.000000	100108.000000	-111.000000	289.000000	ff010001	1944.000000
373	99997.000000	100114.000000	-117.000000	280.000000	ff010001	1261.000000
374	99997.000000	100115.000000	-118.000000	299.000000	ff010001	1220.000000
375	99997.000000	100119.000000	-122.000000	290.000000	ff010001	643.000000
376	99997.000000	100121.000000	-124.000000	297.000000	ff010001	778.000000
377	99997.000000	100126.000000	-129.000000	285.000000	ff010001	92.000000
378	99997.000000	100123.000000	-126.000000	316.000000	ff010001	36.000000
379	99997.000000	100126.000000	-129.000000	296.000000	ff010001	-722.000000
380	99997.000000	100129.000000	-132.000000	292.000000	ff010001	-860.000000
381	99997.000000	100128.000000	-131.000000	306.000000	ff010001	-1239.000000
382	99997.000000	100127.000000	-130.000000	308.000000	ff010001	-1306.000000
383	99997.000000	100127.000000	-130.000000	304.000000	ff010001	-1629.000000
384	99997.000000	100128.000000	-131.000000	298.000000	ff010001	-1944.000000
385	99997.000000	100130.000000	-133.000000	292.000000	ff010001	-2244.000000
386	99997.000000	100125.000000	-128.000000	319.000000	ff010001	-2506.000000
387	99997.000000	100126.000000	-129.000000	300.000000	ff010001	-2669.000000
388	99997.000000	100126.000000	-129.000000	301.000000	ff010001	-3002.000000
