sample	CMD_POS_FLOATMAG_BH	ENC_POS_FLOATMAG_BH	POS_ERR_FLOATMAG_BH	DAC_FLOATMAG_BH	MODE_FLOATMAG_BH	FLOATMAG_ACC_ADC_PORT_0
48	2706.000000	2011.000000	695.000000	961.000000	903000a	-7464.000000
49	2880.000000	2151.000000	729.000000	1016.000000	903000a	-8051.000000
50	3061.000000	2290.000000	771.000000	1088.000000	903000a	-8324.000000
51	3248.000000	2442.000000	806.000000	1092.000000	903000a	-8662.000000
52	3443.000000	2599.000000	844.000000	1125.000000	903000a	-9007.000000
53	3645.000000	2767.000000	878.000000	1131.000000	903000a	-9206.000000
54	3854.000000	2937.000000	917.000000	1179.000000	903000a	-9705.000000
55	4070.000000	3114.000000	956.000000	1209.000000	903000a	-9829.000000
56	4293.000000	3291.000000	1002.000000	1275.000000	903000a	-10334.000000
57	4524.000000	3479.000000	1045.000000	1289.000000	903000a	-10356.000000
58	4763.000000	3678.000000	1085.000000	1293.000000	903000a	-10843.000000
59	5008.000000	3891.000000	1117.000000	1278.000000	903000a	-10938.000000
60	5262.000000	4099.000000	1163.000000	1359.000000	903000a	-11352.000000
61	5523.000000	4315.000000	1208.000000	1392.000000	903000a	-11443.000000
62	5791.000000	4541.000000	1250.000000	1407.000000	903000a	-11652.000000
63	6067.000000	4781.000000	1286.000000	1395.000000	903000a	-11867.000000
64	6351.000000	5023.000000	1328.000000	1440.000000	903000a	-12019.000000
65	6643.000000	5263.000000	1380.000000	1518.000000	903000a	-12249.000000
66	6943.000000	5516.000000	1427.000000	1525.000000	903000a	-12292.000000
67	7250.000000	5778.000000	1472.000000	1539.000000	903000a	-12523.000000
68	7565.000000	6051.000000	1514.000000	1542.000000	903000a	-12378.000000
69	7888.000000	6322.000000	1566.000000	1611.000000	903000a	-12600.000000
70	8219.000000	6602.000000	1617.000000	1636.000000	903000a	-12492.000000
71	8558.000000	6901.000000	1657.000000	1602.000000	903000a	-12828.000000
72	8905.000000	7201.000000	1704.000000	1648.000000	903000c	-12697.000000
73	9259.000000	7505.000000	1754.000000	1694.000000	903000c	-12725.000000
74	9622.000000	7831.000000	1791.000000	1648.000000	903000c	-12585.000000
75	9992.000000	8162.000000	1830.000000	1671.000000	903000c	-12690.000000
76	10371.000000	8497.000000	1874.000000	1712.000000	903000c	-12734.000000
77	10757.000000	8853.000000	1904.000000	1668.000000	903000c	-12587.000000
78	11151.000000	9208.000000	1943.000000	1722.000000	903000c	-12487.000000
79	11553.000000	9566.000000	1987.000000	1772.000000	903000c	-12392.000000
80	11962.000000	9953.000000	2009.000000	1687.000000	903000c	-12534.000000
81	12380.000000	10342.000000	2038.000000	1713.000000	903000c	-12327.000000
82	12805.000000	10734.000000	2071.000000	1752.000000	903000c	-12334.000000
83	13238.000000	11148.000000	2090.000000	1695.000000	903000c	-11917.000000
84	13679.000000	11555.000000	2124.000000	1770.000000	903000c	-11931.000000
85	14127.000000	11990.000000	2137.000000	1684.000000	903000c	-11937.000000
86	14583.000000	12422.000000	2161.000000	1730.000000	903000c	-11965.000000
87	15046.000000	12879.000000	2167.000000	1649.000000	903000c	-11726.000000
88	15517.000000	13335.000000	2182.000000	1682.000000	903000c	-11508.000000
89	15996.000000	13798.000000	2198.000000	1692.000000	903000c	-11346.000000
90	16481.000000	14285.000000	2196.000000	1609.000000	903000c	-11313.000000
91	16974.000000	14765.000000	2209.000000	1668.000000	903000c	-11331.000000
92	17475.000000	15270.000000	2205.000000	1584.000000	903000c	-10988.000000
93	17982.000000	15764.000000	2218.000000	1664.000000	903000c	-10932.000000
94	18497.000000	16292.000000	2205.000000	1535.000000	903000c	-10688.000000
95	19018.000000	16814.000000	2204.000000	1577.000000	903000c	-10982.000000
96	19547.000000	17352.000000	2195.000000	1531.000000	903000c	-10650.000000
97	20082.000000	17888.000000	2194.000000	1566.000000	903000c	-10723.000000
98	20624.000000	18448.000000	2176.000000	1478.000000	903000c	-10200.000000
99	21173.000000	19013.000000	2160.000000	1465.000000	903000c	-10370.000000
100	21728.000000	19578.000000	2150.000000	1490.000000	903000c	-10345.000000
101	22290.000000	20164.000000	2126.000000	1412.000000	903000c	-10207.000000
102	22858.000000	20749.000000	2109.000000	1430.000000	903000c	-10173.000000
103	23432.000000	21346.000000	2086.000000	1394.000000	903000c	-9913.000000
104	24013.000000	21949.000000	2064.000000	1380.000000	903000c	-9970.000000
105	24599.000000	22571.000000	2028.000000	1299.000000	903000c	-9678.000000
106	25192.000000	23190.000000	2002.000000	1318.000000	903000c	-9867.000000
107	25790.000000	23821.000000	1969.000000	1277.000000	903000c	-9435.000000
108	26394.000000	24471.000000	1923.000000	1187.000000	903000c	-9527.000000
109	27004.000000	25114.000000	1890.000000	1220.000000	903000c	-9257.000000
110	27619.000000	25761.000000	1858.000000	1218.000000	903000c	-9431.000000
111	28239.000000	26430.000000	1809.000000	1116.000000	903000c	-9203.000000
112	28864.000000	27093.000000	1771.000000	1138.000000	903000c	-9099.000000
113	29495.000000	27773.000000	1722.000000	1059.000000	903000c	-8878.000000
114	30130.000000	28455.000000	1675.000000	1041.000000	903000c	-8765.000000
115	30770.000000	29141.000000	1629.000000	1020.000000	903000c	-8784.000000
116	31415.000000	29829.000000	1586.000000	1010.000000	903000c	-8652.000000
117	32064.000000	30535.000000	1529.000000	916.000000	903000c	-8570.000000
118	32717.000000	31230.000000	1487.000000	957.000000	903000c	-8215.000000
119	33375.000000	31928.000000	1447.000000	949.000000	903000c	-8222.000000
120	34037.000000	32645.000000	1392.000000	849.000000	903000c	-7824.000000
121	34702.000000	33356.000000	1346.000000	859.000000	903000c	-7901.000000
122	35372.000000	34063.000000	1309.000000	878.000000	903000c	-7369.000000
123	36045.000000	34787.000000	1258.000000	792.000000	903000c	-7380.000000
124	36721.000000	35506.000000	1215.000000	799.000000	903000c	-6942.000000
125	37400.000000	36223.000000	1177.000000	807.000000	903000c	-7062.000000
126	38083.000000	36951.000000	1132.000000	748.000000	903000c	-6504.000000
127	38768.000000	37684.000000	1084.000000	707.000000	903000c	-6262.000000
128	39457.000000	38411.000000	1046.000000	724.000000	903000c	-5838.000000
129	40148.000000	39146.000000	1002.000000	681.000000	903000c	-5479.000000
130	40841.000000	39886.000000	955.000000	641.000000	903000c	-5339.000000
131	41536.000000	40615.000000	921.000000	685.000000	903000c	-5026.000000
132	42234.000000	41359.000000	875.000000	607.000000	903000c	-4646.000000
133	42934.000000	42102.000000	832.000000	589.000000	903000c	-4180.000000
134	43635.000000	42856.000000	779.000000	516.000000	903000c	-3915.000000
135	44338.000000	43599.000000	739.000000	547.000000	903000c	-3401.000000
136	45042.000000	44334.000000	708.000000	582.000000	903000c	-3108.000000
137	45748.000000	45089.000000	659.000000	471.000000	903000c	-2732.000000
138	46454.000000	45842.000000	612.000000	443.000000	903000c	-2291.000000
139	47161.000000	46582.000000	579.000000	485.000000	903000c	-2089.000000
140	47870.000000	47334.000000	536.000000	411.000000	903000c	-1559.000000
141	48578.000000	48085.000000	493.000000	381.000000	903000c	-1256.000000
142	49287.000000	48831.000000	456.000000	378.000000	903000c	-630.000000
143	49997.000000	49576.000000	421.000000	359.000000	903000d	-387.000000
144	50706.000000	50320.000000	386.000000	337.000000	903000d	372.000000
145	51415.000000	51072.000000	343.000000	266.000000	903000d	301.000000
146	52123.000000	51813.000000	310.000000	283.000000	903000d	1004.000000
147	52832.000000	52544.000000	288.000000	313.000000	903000d	1237.000000
148	53539.000000	53292.000000	247.000000	205.000000	903000d	1982.000000
149	54245.000000	54032.000000	213.000000	200.000000	903000d	2136.000000
150	54951.000000	54760.000000	191.000000	233.000000	903000d	2735.000000
151	55655.000000	55491.000000	164.000000	198.000000	903000d	2931.000000
152	56358.000000	56227.000000	131.000000	140.000000	903000d	3543.000000
153	57059.000000	56951.000000	108.000000	163.000000	903000d	3789.000000
154	57759.000000	57679.000000	80.000000	119.000000	903000d	4149.000000
155	58457.000000	58409.000000	48.000000	72.000000	903000d	4678.000000
156	59152.000000	59128.000000	24.000000	91.000000	903000d	4965.000000
157	59845.000000	59845.000000	0.000000	76.000000	903000d	5397.000000
158	60536.000000	60558.000000	-22.000000	65.000000	903000d	5732.000000
159	61225.000000	61277.000000	-52.000000	0.000000	903000d	6165.000000
160	61910.000000	61988.000000	-78.000000	-4.000000	903000d	6283.000000
161	62593.000000	62687.000000	-94.000000	22.000000	903000d	6677.000000
162	63272.000000	63399.000000	-127.000000	-75.000000	903000d	6926.000000
163	63948.000000	64097.000000	-149.000000	-57.000000	903000d	7242.000000
164	64621.000000	64787.000000	-166.000000	-51.000000	903000d	7576.000000
165	65291.000000	65485.000000	-194.000000	-130.000000	903000d	7754.000000
166	65956.000000	66174.000000	-218.000000	-138.000000	903000d	8172.000000
167	66618.000000	66852.000000	-234.000000	-125.000000	903000d	8171.000000
168	67276.000000	67538.000000	-262.000000	-205.000000	903000d	8602.000000
169	67929.000000	68209.000000	-280.000000	-185.000000	903000d	8582.000000
170	68578.000000	68875.000000	-297.000000	-198.000000	903000d	8982.000000
171	69223.000000	69541.000000	-318.000000	-243.000000	903000d	8879.000000
172	69863.000000	70194.000000	-331.000000	-227.000000	903000d	9438.000000
173	70498.000000	70841.000000	-343.000000	-237.000000	903000d	9243.000000
174	71129.000000	71490.000000	-361.000000	-292.000000	903000d	9716.000000
175	71754.000000	72124.000000	-370.000000	-267.000000	903000d	9599.000000
176	72375.000000	72762.000000	-387.000000	-327.000000	903000d	9804.000000
177	72989.000000	73386.000000	-397.000000	-308.000000	903000d	9718.000000
178	73599.000000	73998.000000	-399.000000	-285.000000	903000d	9998.000000
179	74203.000000	74614.000000	-411.000000	-343.000000	903000d	9969.000000
180	74801.000000	75210.000000	-409.000000	-291.000000	903000d	10223.000000
181	75394.000000	75814.000000	-420.000000	-366.000000	903000d	10281.000000
182	75980.000000	76400.000000	-420.000000	-327.000000	903000d	10204.000000
183	76561.000000	76982.000000	-421.000000	-343.000000	903000d	10418.000000
184	77135.000000	77561.000000	-426.000000	-371.000000	903000d	10271.000000
185	77703.000000	78127.000000	-424.000000	-352.000000	903000d	10377.000000
186	78265.000000	78695.000000	-430.000000	-402.000000	903000d	10369.000000
187	78820.000000	79244.000000	-424.000000	-354.000000	903000d	10343.000000
188	79369.000000	79803.000000	-434.000000	-442.000000	903000d	10398.000000
189	79911.000000	80337.000000	-426.000000	-371.000000	903000d	10478.000000
190	80446.000000	80874.000000	-428.000000	-419.000000	903000d	10549.000000
191	80975.000000	81391.000000	-416.000000	-366.000000	903000d	10248.000000
192	81496.000000	81915.000000	-419.000000	-439.000000	903000d	10433.000000
193	82011.000000	82423.000000	-412.000000	-414.000000	903000d	10039.000000
194	82518.000000	82927.000000	-409.000000	-436.000000	903000d	10387.000000
195	83019.000000	83417.000000	-398.000000	-412.000000	903000d	10228.000000
196	83512.000000	83913.000000	-401.000000	-486.000000	903000d	10387.000000
197	83997.000000	84380.000000	-383.000000	-393.000000	903000d	10107.000000
198	84476.000000	84849.000000	-373.000000	-432.000000	903000d	10295.000000
199	84947.000000	85300.000000	-353.000000	-388.000000	903000d	10082.000000
200	85410.000000	85762.000000	-352.000000	-483.000000	903000d	10214.000000
201	85866.000000	86196.000000	-330.000000	-399.000000	903000d	10002.000000
202	86314.000000	86632.000000	-318.000000	-438.000000	903000d	9983.000000
203	86755.000000	87061.000000	-306.000000	-450.000000	903000d	10049.000000
204	87188.000000	87473.000000	-285.000000	-405.000000	903000d	10040.000000
205	87613.000000	87888.000000	-275.000000	-454.000000	903000d	10075.000000
206	88031.000000	88286.000000	-255.000000	-414.000000	903000d	9966.000000
207	88440.000000	88683.000000	-243.000000	-441.000000	903000d	9958.000000
208	88842.000000	89067.000000	-225.000000	-417.000000	903000d	9660.000000
209	89236.000000	89424.000000	-188.000000	-310.000000	903000d	9890.000000
210	89622.000000	89808.000000	-186.000000	-469.000000	903000d	9620.000000
211	90001.000000	90173.000000	-172.000000	-438.000000	903000d	9770.000000
212	90371.000000	90520.000000	-149.000000	-381.000000	903000d	9525.000000
213	90734.000000	90869.000000	-135.000000	-418.000000	903000f	9631.000000
214	91088.000000	91208.000000	-120.000000	-410.000000	903000f	9620.000000
215	91435.000000	91531.000000	-96.000000	-365.000000	903000f	9424.000000
216	91774.000000	91859.000000	-85.000000	-421.000000	903000f	9384.000000
217	92105.000000	92175.000000	-70.000000	-407.000000	903000f	9220.000000
218	92428.000000	92476.000000	-48.000000	-367.000000	903000f	9219.000000
219	92743.000000	92776.000000	-33.000000	-392.000000	903000f	9063.000000
220	93050.000000	93069.000000	-19.000000	-399.000000	903000f	9398.000000
221	93350.000000	93343.000000	7.000000	-340.000000	903000f	9048.000000
222	93642.000000	93616.000000	26.000000	-360.000000	903000f	9188.000000
223	93926.000000	93892.000000	34.000000	-417.000000	903000f	8857.000000
224	94202.000000	94154.000000	48.000000	-392.000000	903000f	9008.000000
225	94470.000000	94402.000000	68.000000	-351.000000	903000f	8828.000000
226	94731.000000	94645.000000	86.000000	-351.000000	903000f	9059.000000
227	94985.000000	94889.000000	96.000000	-389.000000	903000f	8771.000000
228	95230.000000	95117.000000	113.000000	-346.000000	903000f	8851.000000
229	95469.000000	95334.000000	135.000000	-313.000000	903000f	8783.000000
230	95700.000000	95545.000000	155.000000	-305.000000	903000f	8769.000000
231	95923.000000	95757.000000	166.000000	-338.000000	903000f	8683.000000
232	96139.000000	95965.000000	174.000000	-355.000000	903000f	8526.000000
233	96348.000000	96158.000000	190.000000	-310.000000	903000f	8494.000000
234	96550.000000	96340.000000	210.000000	-272.000000	903000f	8545.000000
235	96745.000000	96518.000000	227.000000	-269.000000	903000f	8594.000000
236	96932.000000	96690.000000	242.000000	-264.000000	903000f	8301.000000
237	97113.000000	96860.000000	253.000000	-279.000000	903000f	8333.000000
238	97287.000000	97022.000000	265.000000	-267.000000	903000f	8139.000000
239	97454.000000	97178.000000	276.000000	-260.000000	903000f	8095.000000
240	97615.000000	97323.000000	292.000000	-225.000000	903000f	8104.000000
241	97769.000000	97463.000000	306.000000	-216.000000	903000f	7981.000000
242	97916.000000	97598.000000	318.000000	-211.000000	903000f	7949.000000
243	98057.000000	97728.000000	329.000000	-207.000000	903000f	7793.000000
244	98192.000000	97855.000000	337.000000	-214.000000	903000f	7774.000000
245	98321.000000	97972.000000	349.000000	-185.000000	903000f	7560.000000
246	98443.000000	98091.000000	352.000000	-211.000000	903000f	7620.000000
247	98560.000000	98197.000000	363.000000	-168.000000	903000f	7346.000000
248	98671.000000	98299.000000	372.000000	-158.000000	903000f	7435.000000
249	98776.000000	98396.000000	380.000000	-148.000000	903000f	7268.000000
250	98876.000000	98485.000000	391.000000	-122.000000	903000f	7294.000000
251	98970.000000	98570.000000	400.000000	-112.000000	903000f	7114.000000
252	99059.000000	98652.000000	407.000000	-110.000000	903000f	7007.000000
253	99143.000000	98729.000000	414.000000	-99.000000	903000f	6957.000000
254	99222.000000	98796.000000	426.000000	-59.000000	903000f	6677.000000
255	99296.000000	98866.000000	430.000000	-79.000000	903000f	6762.000000
256	99365.000000	98929.000000	436.000000	-58.000000	903000f	6432.000000
257	99429.000000	98993.000000	436.000000	-71.000000	903000f	6603.000000
258	99489.000000	99049.000000	440.000000	-41.000000	903000f	6163.000000
259	99545.000000	99102.000000	443.000000	-29.000000	903000f	6341.000000
260	99597.000000	99148.000000	449.000000	3.000000	903000f	5749.000000
261	99644.000000	99190.000000	454.000000	23.000000	903000f	5949.000000
262	99688.000000	99232.000000	456.000000	22.000000	903000f	5423.000000
263	99728.000000	99269.000000	459.000000	42.000000	903000f	5466.000000
264	99764.000000	99299.000000	465.000000	78.000000	903000f	5104.000000
265	99797.000000	99328.000000	469.000000	86.000000	903000f	5114.000000
266	99827.000000	99352.000000	475.000000	112.000000	903000f	4793.000000
267	99853.000000	99379.000000	474.000000	99.000000	903000f	4649.000000
268	99877.000000	99394.000000	483.000000	158.000000	903000f	4435.000000
269	99898.000000	99414.000000	484.000000	143.000000	903000f	4128.000000
270	99916.000000	99434.000000	482.000000	142.000000	903000f	3969.000000
271	99932.000000	99441.000000	491.000000	212.000000	903000f	3664.000000
272	99946.000000	99450.000000	496.000000	219.000000	903000f	3669.000000
273	99958.000000	99461.000000	497.000000	216.000000	903000f	3360.000000
274	99967.000000	99473.000000	494.000000	216.000000	903000f	3286.000000
275	99975.000000	99481.000000	494.000000	243.000000	903000f	2790.000000
276	99982.000000	99485.000000	497.000000	277.000000	903000f	2751.000000
277	99986.000000	99492.000000	494.000000	277.000000	903000f	2403.000000
278	99990.000000	99493.000000	497.000000	320.000000	903000f	2220.000000
279	99993.000000	99500.000000	493.000000	307.000000	903000f	1979.000000
280	99995.000000	99506.000000	489.000000	321.000000	903000f	1633.000000
281	99996.000000	99511.000000	485.000000	341.000000	903000f	1492.000000
282	99996.000000	99512.000000	484.000000	378.000000	903000f	1053.000000
283	99996.000000	99517.000000	479.000000	378.000000	901000f	1049.000000
284	99997.000000	99521.000000	476.000000	370.000000	ff010001	461.000000
285	99997.000000	99523.000000	474.000000	378.000000	ff010001	427.000000
286	99997.000000	99528.000000	469.000000	369.000000	ff010001	-136.000000
287	99997.000000	99532.000000	465.000000	374.000000	ff010001	-173.000000
288	99997.000000	99539.000000	458.000000	365.000000	ff010001	-664.000000
289	99997.000000	99546.000000	451.000000	365.000000	ff010001	-829.000000
290	99997.000000	99551.000000	446.000000	374.000000	ff010001	-1242.000000
291	99997.000000	99560.000000	437.000000	361.000000	ff010001	-1460.000000
292	99997.000000	99568.000000	429.000000	363.000000	ff010001	-1824.000000
293	99997.000000	99575.000000	422.000000	368.000000	ff010001	-2115.000000
294	99997.000000	99580.000000	417.000000	376.000000	ff010001	-2328.000000
295	99997.000000	99591.000000	406.000000	352.000000	ff010001	-2669.000000
296	99997.000000	99602.000000	395.000000	345.000000	ff010001	-2836.000000
297	99997.000000	99611.000000	386.000000	349.000000	ff010001	-3190.000000
298	99997.000000	99620.000000	377.000000	347.000000	ff010001	-3201.000000
299	99997.000000	99633.000000	364.000000	328.000000	ff010001	-3546.000000
300	99997.000000	99643.000000	354.000000	333.000000	ff010001	-3605.000000
301	99997.000000	99654.000000	343.000000	327.000000	ff010001	-3928.000000
302	99997.000000	99672.000000	325.000000	294.000000	ff010001	-4039.000000
303	99997.000000	99684.000000	313.000000	309.000000	ff010001	-4251.000000
304	99997.000000	99699.000000	298.000000	297.000000	ff010001	-4397.000000
305	99997.000000	99715.000000	282.000000	288.000000	ff010001	-4408.000000
306	99997.000000	99729.000000	268.000000	293.000000	ff010001	-4637.000000
307	99997.000000	99743.000000	254.000000	292.000000	ff010001	-4489.000000
308	99997.000000	99758.000000	239.000000	286.000000	ff010001	-4775.000000
309	99997.000000	99771.000000	226.000000	292.000000	ff010001	-4491.000000
310	99997.000000	99785.000000	212.000000	287.000000	ff010001	-4887.000000
311	99997.000000	99799.000000	198.000000	284.000000	ff010001	-4547.000000
312	99997.000000	99808.000000	189.000000	303.000000	ff010001	-4835.000000
313	99997.000000	99817.000000	180.000000	305.000000	ff010001	-4389.000000
314	99997.000000	99831.000000	166.000000	284.000000	ff010001	-4555.000000
315	99997.000000	99837.000000	160.000000	311.000000	ff010001	-4159.000000
316	99997.000000	99847.000000	150.000000	298.000000	ff010001	-4203.000000
317	99997.000000	99864.000000	133.000000	266.000000	ff010001	-3969.000000
318	99997.000000	99870.000000	127.000000	304.000000	ff010001	-3895.000000
319	99997.000000	99873.000000	124.000000	323.000000	ff010001	-3640.000000
320	99997.000000	99883.000000	114.000000	298.000000	ff010001	-3247.000000
321	99997.000000	99888.000000	109.000000	314.000000	ff010001	-3032.000000
322	99997.000000	99892.000000	105.000000	320.000000	ff010001	-2715.000000
323	99997.000000	99905.000000	92.000000	284.000000	ff010001	-2519.000000
324	99997.000000	99911.000000	86.000000	306.000000	ff010001	-2071.000000
325	99997.000000	99917.000000	80.000000	309.000000	ff010001	-1888.000000
326	99997.000000	99920.000000	77.000000	323.000000	ff010001	-1468.000000
327	99997.000000	99926.000000	71.000000	313.000000	ff010001	-1205.000000
328	99997.000000	99938.000000	59.000000	287.000000	ff010001	-879.000000
329	99997.000000	99942.000000	55.000000	314.000000	ff010001	-458.000000
330	99997.000000	99946.000000	51.000000	319.000000	ff010001	-127.000000
331	99997.000000	99952.000000	45.000000	312.000000	ff010001	352.000000
332	99997.000000	99958.000000	39.000000	310.000000	ff010001	474.000000
333	99997.000000	99961.000000	36.000000	321.000000	ff010001	980.000000
334	99997.000000	99966.000000	31.000000	314.000000	ff010001	1100.000000
335	99997.000000	99973.000000	24.000000	304.000000	ff010001	1849.000000
336	99997.000000	99973.000000	24.000000	330.000000	ff010001	1824.000000
337	99997.000000	99981.000000	16.000000	300.000000	ff010001	2467.000000
338	99997.000000	99980.000000	17.000000	332.000000	ff010001	2493.000000
339	99997.000000	99984.000000	13.000000	316.000000	ff010001	3070.000000
340	99997.000000	99986.000000	11.000000	321.000000	ff010001	3124.000000
341	99997.000000	99991.000000	6.000000	308.000000	ff010001	3601.000000
342	99997.000000	99994.000000	3.000000	314.000000	ff010001	3644.000000
343	99997.000000	99998.000000	-1.000000	310.000000	ff010001	3962.000000
344	99997.000000	99997.000000	0.000000	330.000000	ff010001	4242.000000
345	99997.000000	100002.000000	-5.000000	310.000000	ff010001	4512.000000
346	99997.000000	100005.000000	-8.000000	314.000000	ff010001	4770.000000
347	99997.000000	100010.000000	-13.000000	307.000000	ff010001	4764.000000
348	99997.000000	100012.000000	-15.000000	318.000000	ff010001	4944.000000
349	99997.000000	100014.000000	-17.000000	320.000000	ff010001	4922.000000
350	99997.000000	100019.000000	-22.000000	309.000000	ff010001	5302.000000
351	99997.000000	100024.000000	-27.000000	306.000000	ff010001	5187.000000
352	99997.000000	100026.000000	-29.000000	318.000000	ff010001	5396.000000
353	99997.000000	100034.000000	-37.000000	295.000000	ff010001	5235.000000
354	99997.000000	100041.000000	-44.000000	294.000000	ff010001	5267.000000
355	99997.000000	100045.000000	-48.000000	305.000000	ff010001	5255.000000
356	99997.000000	100046.000000	-49.000000	318.000000	ff010001	5211.000000
357	99997.000000	100055.000000	-58.000000	287.000000	ff010001	5150.000000
358	99997.000000	100060.000000	-63.000000	296.000000	ff010001	4847.000000
359	99997.000000	100064.000000	-67.000000	300.000000	ff010001	4928.000000
360	99997.000000	100068.000000	-71.000000	299.000000	ff010001	4651.000000
361	99997.000000	100075.000000	-78.000000	285.000000	ff010001	4838.000000
362	99997.000000	100074.000000	-77.000000	314.000000	ff010001	4351.000000
363	99997.000000	100082.000000	-85.000000	281.000000	ff010001	4271.000000
364	99997.000000	100085.000000	-88.000000	294.000000	ff010001	3806.000000
365	99997.000000	100093.000000	-96.000000	274.000000	ff010001	3819.000000
366	99997.000000	100091.000000	-94.000000	311.000000	ff010001	3440.000000
367	99997.000000	100094.000000	-97.000000	297.000000	ff010001	3308.000000
368	99997.000000	100096.000000	-99.000000	299.000000	ff010001	2935.000000
369	99997.000000	100101.000000	-104.000000	286.000000	ff010001	2614.000000
370	99997.000000	100101.000000	-104.000000	304.000000	ff010001	2396.000000
371	99997.000000	100106.000000	-109.000000	287.000000	ff010001	2022.000000
372	99997.000000	100110.000000	-113.000000	288.000000	ff010001	1850.000000
373	99997.000000	100108.000000	-111.000000	313.000000	ff010001	1230.000000
374	99997.000000	100114.000000	-117.000000	285.000000	ff010001	1142.000000
375	99997.000000	100113.000000	-116.000000	310.000000	ff010001	649.000000
376	99997.000000	100120.000000	-123.000000	281.000000	ff010001	630.000000
377	99997.000000	100119.000000	-122.000000	309.000000	ff010001	105.000000
378	99997.000000	100123.000000	-126.000000	293.000000	ff010001	-193.000000
379	99997.000000	100122.000000	-125.000000	311.000000	ff010001	-640.000000
380	99997.000000	100123.000000	-126.000000	306.000000	ff010001	-926.000000
381	99997.000000	100123.000000	-126.000000	309.000000	ff010001	-1191.000000
382	99997.000000	100125.000000	-128.000000	300.000000	ff010001	-1534.000000
383	99997.000000	100125.000000	-128.000000	306.000000	ff010001	-1689.000000
384	99997.000000	100125.000000	-128.000000	306.000000	ff010001	-2223.000000
385	99997.000000	100124.000000	-127.000000	310.000000	ff010001	-2117.000000
386	99997.000000	100125.000000	-128.000000	302.000000	ff010001	-2657.000000
387	99997.000000	100122.000000	-125.000000	316.000000	ff010001	-2548.000000
