sample	CMD_POS_FLOATMAG_BH	ENC_POS_FLOATMAG_BH	POS_ERR_FLOATMAG_BH	DAC_FLOATMAG_BH	MODE_FLOATMAG_BH	FLOATMAG_ACC_ADC_PORT_0
28	504.000000	278.000000	226.000000	448.000000	903000a	-1352.000000
29	564.000000	322.000000	242.000000	455.000000	903000a	-1349.000000
30	628.000000	372.000000	256.000000	467.000000	903000a	-1698.000000
31	697.000000	421.000000	276.000000	517.000000	903000a	-1875.000000
32	771.000000	474.000000	297.000000	548.000000	903000a	-2267.000000
33	850.000000	538.000000	312.000000	541.000000	903000a	-2498.000000
34	934.000000	604.000000	330.000000	572.000000	903000a	-2711.000000
35	1023.000000	672.000000	351.000000	612.000000	903000a	-3082.000000
36	1117.000000	742.000000	375.000000	654.000000	903000a	-3321.000000
37	1217.000000	825.000000	392.000000	641.000000	903000a	-3863.000000
38	1322.000000	904.000000	418.000000	706.000000	903000a	-3916.000000
39	1433.000000	987.000000	446.000000	744.000000	903000a	-4437.000000
40	1550.000000	1078.000000	472.000000	759.000000	903000a	-4521.000000
41	1672.000000	1177.000000	495.000000	769.000000	903000a	-5265.000000
42	1801.000000	1275.000000	526.000000	826.000000	903000a	-5430.000000
43	1936.000000	1381.000000	555.000000	846.000000	903000a	-5927.000000
44	2077.000000	1501.000000	576.000000	829.000000	903000a	-5996.000000
45	2224.000000	1618.000000	606.000000	894.000000	903000a	-6536.000000
46	2378.000000	1741.000000	637.000000	928.000000	903000a	-6813.000000
47	2539.000000	1872.000000	667.000000	948.000000	903000a	-7329.000000
48	2706.000000	2007.000000	699.000000	987.000000	903000a	-7623.000000
49	2880.000000	2145.000000	735.000000	1034.000000	903000a	-8001.000000
50	3061.000000	2287.000000	774.000000	1079.000000	903000a	-8316.000000
51	3248.000000	2438.000000	810.000000	1098.000000	903000a	-8647.000000
52	3443.000000	2598.000000	845.000000	1111.000000	903000a	-9049.000000
53	3645.000000	2765.000000	880.000000	1133.000000	903000a	-9266.000000
54	3854.000000	2938.000000	916.000000	1163.000000	903000a	-9587.000000
55	4070.000000	3112.000000	958.000000	1221.000000	903000a	-9851.000000
56	4293.000000	3287.000000	1006.000000	1286.000000	903000a	-10255.000000
57	4524.000000	3480.000000	1044.000000	1263.000000	903000a	-10613.000000
58	4763.000000	3683.000000	1080.000000	1265.000000	903000a	-10770.000000
59	5008.000000	3890.000000	1118.000000	1301.000000	903000a	-11001.000000
60	5262.000000	4100.000000	1162.000000	1351.000000	903000a	-11128.000000
61	5523.000000	4313.000000	1210.000000	1405.000000	903000a	-11545.000000
62	5791.000000	4541.000000	1250.000000	1397.000000	903000a	-11629.000000
63	6067.000000	4776.000000	1291.000000	1418.000000	903000a	-12004.000000
64	6351.000000	5011.000000	1340.000000	1481.000000	903000a	-11822.000000
65	6643.000000	5253.000000	1390.000000	1516.000000	903000a	-12292.000000
66	6943.000000	5502.000000	1441.000000	1547.000000	903000a	-12149.000000
67	7250.000000	5769.000000	1481.000000	1518.000000	903000a	-12547.000000
68	7565.000000	6036.000000	1529.000000	1571.000000	903000a	-12243.000000
69	7888.000000	6306.000000	1582.000000	1625.000000	903000a	-12497.000000
70	8219.000000	6590.000000	1629.000000	1623.000000	903000a	-12461.000000
71	8558.000000	6891.000000	1667.000000	1594.000000	903000a	-12777.000000
72	8905.000000	7194.000000	1711.000000	1636.000000	903000c	-12714.000000
73	9259.000000	7503.000000	1756.000000	1672.000000	903000c	-12644.000000
74	9622.000000	7822.000000	1800.000000	1686.000000	903000c	-12505.000000
75	9992.000000	8154.000000	1838.000000	1680.000000	903000c	-12611.000000
76	10371.000000	8486.000000	1885.000000	1737.000000	903000c	-12703.000000
77	10757.000000	8836.000000	1921.000000	1711.000000	903000c	-12559.000000
78	11151.000000	9192.000000	1959.000000	1731.000000	903000c	-12431.000000
79	11553.000000	9551.000000	2002.000000	1773.000000	903000c	-12314.000000
80	11962.000000	9935.000000	2027.000000	1705.000000	903000c	-12426.000000
81	12380.000000	10322.000000	2058.000000	1728.000000	903000c	-12331.000000
82	12805.000000	10714.000000	2091.000000	1756.000000	903000c	-12157.000000
83	13238.000000	11131.000000	2107.000000	1681.000000	903000c	-11933.000000
84	13679.000000	11543.000000	2136.000000	1742.000000	903000c	-11767.000000
85	14127.000000	11973.000000	2154.000000	1706.000000	903000c	-11957.000000
86	14583.000000	12411.000000	2172.000000	1705.000000	903000c	-11806.000000
87	15046.000000	12864.000000	2182.000000	1669.000000	903000c	-11723.000000
88	15517.000000	13322.000000	2195.000000	1679.000000	903000c	-11393.000000
89	15996.000000	13784.000000	2212.000000	1702.000000	903000c	-11413.000000
90	16481.000000	14266.000000	2215.000000	1642.000000	903000c	-11229.000000
91	16974.000000	14747.000000	2227.000000	1675.000000	903000c	-11362.000000
92	17475.000000	15250.000000	2225.000000	1603.000000	903000c	-10882.000000
93	17982.000000	15750.000000	2232.000000	1641.000000	903000c	-10933.000000
94	18497.000000	16280.000000	2217.000000	1525.000000	903000c	-10661.000000
95	19018.000000	16800.000000	2218.000000	1590.000000	903000c	-10915.000000
96	19547.000000	17340.000000	2207.000000	1528.000000	903000c	-10710.000000
97	20082.000000	17876.000000	2206.000000	1571.000000	903000c	-10604.000000
98	20624.000000	18434.000000	2190.000000	1495.000000	903000c	-10296.000000
99	21173.000000	18992.000000	2181.000000	1510.000000	903000c	-10320.000000
100	21728.000000	19564.000000	2164.000000	1467.000000	903000c	-10422.000000
101	22290.000000	20152.000000	2138.000000	1402.000000	903000c	-10263.000000
102	22858.000000	20737.000000	2121.000000	1430.000000	903000c	-10166.000000
103	23432.000000	21336.000000	2096.000000	1386.000000	903000c	-9895.000000
104	24013.000000	21936.000000	2077.000000	1397.000000	903000c	-9969.000000
105	24599.000000	22558.000000	2041.000000	1305.000000	903000c	-9793.000000
106	25192.000000	23184.000000	2008.000000	1286.000000	903000c	-9914.000000
107	25790.000000	23806.000000	1984.000000	1320.000000	903000c	-9517.000000
108	26394.000000	24454.000000	1940.000000	1208.000000	903000c	-9477.000000
109	27004.000000	25097.000000	1907.000000	1229.000000	903000c	-9401.000000
110	27619.000000	25753.000000	1866.000000	1177.000000	903000c	-9467.000000
111	28239.000000	26418.000000	1821.000000	1132.000000	903000c	-9383.000000
112	28864.000000	27084.000000	1780.000000	1128.000000	903000c	-9031.000000
113	29495.000000	27759.000000	1736.000000	1088.000000	903000c	-9052.000000
114	30130.000000	28447.000000	1683.000000	1019.000000	903000c	-8817.000000
115	30770.000000	29128.000000	1642.000000	1047.000000	903000c	-8954.000000
116	31415.000000	29822.000000	1593.000000	988.000000	903000c	-8629.000000
117	32064.000000	30525.000000	1539.000000	933.000000	903000c	-8667.000000
118	32717.000000	31220.000000	1497.000000	964.000000	903000c	-8238.000000
119	33375.000000	31923.000000	1452.000000	929.000000	903000c	-8351.000000
120	34037.000000	32640.000000	1397.000000	849.000000	903000c	-8011.000000
121	34702.000000	33343.000000	1359.000000	904.000000	903000c	-7932.000000
122	35372.000000	34060.000000	1312.000000	839.000000	903000c	-7640.000000
123	36045.000000	34779.000000	1266.000000	814.000000	903000c	-7322.000000
124	36721.000000	35501.000000	1220.000000	789.000000	903000c	-7270.000000
125	37400.000000	36219.000000	1181.000000	802.000000	903000c	-7028.000000
126	38083.000000	36947.000000	1136.000000	749.000000	903000c	-6773.000000
127	38768.000000	37681.000000	1087.000000	703.000000	903000c	-6226.000000
128	39457.000000	38403.000000	1054.000000	752.000000	903000c	-6135.000000
129	40148.000000	39138.000000	1010.000000	688.000000	903000c	-5495.000000
130	40841.000000	39877.000000	964.000000	650.000000	903000c	-5562.000000
131	41536.000000	40617.000000	919.000000	630.000000	903000c	-4910.000000
132	42234.000000	41353.000000	881.000000	639.000000	903000c	-4810.000000
133	42934.000000	42094.000000	840.000000	607.000000	903000c	-4137.000000
134	43635.000000	42843.000000	792.000000	549.000000	903000c	-4071.000000
135	44338.000000	43585.000000	753.000000	563.000000	903000c	-3552.000000
136	45042.000000	44328.000000	714.000000	547.000000	903000c	-3257.000000
137	45748.000000	45089.000000	659.000000	436.000000	903000c	-2826.000000
138	46454.000000	45838.000000	616.000000	460.000000	903000c	-2309.000000
139	47161.000000	46577.000000	584.000000	497.000000	903000c	-2177.000000
140	47870.000000	47326.000000	544.000000	435.000000	903000c	-1519.000000
141	48578.000000	48080.000000	498.000000	376.000000	903000c	-1318.000000
142	49287.000000	48827.000000	460.000000	377.000000	903000c	-719.000000
143	49997.000000	49579.000000	418.000000	326.000000	903000d	-497.000000
144	50706.000000	50327.000000	379.000000	313.000000	903000d	273.000000
145	51415.000000	51073.000000	342.000000	295.000000	903000d	278.000000
146	52123.000000	51805.000000	318.000000	339.000000	903000d	1004.000000
147	52832.000000	52543.000000	289.000000	291.000000	903000d	1323.000000
148	53539.000000	53299.000000	240.000000	161.000000	903000d	1801.000000
149	54245.000000	54036.000000	209.000000	206.000000	903000d	2085.000000
150	54951.000000	54770.000000	181.000000	200.000000	903000d	2511.000000
151	55655.000000	55496.000000	159.000000	217.000000	903000d	3022.000000
152	56358.000000	56229.000000	129.000000	157.000000	903000d	3450.000000
153	57059.000000	56954.000000	105.000000	161.000000	903000d	3921.000000
154	57759.000000	57684.000000	75.000000	106.000000	903000d	4182.000000
155	58457.000000	58411.000000	46.000000	83.000000	903000d	4784.000000
156	59152.000000	59132.000000	20.000000	81.000000	903000d	4880.000000
157	59845.000000	59848.000000	-3.000000	78.000000	903000d	5464.000000
158	60536.000000	60560.000000	-24.000000	69.000000	903000d	5687.000000
159	61225.000000	61280.000000	-55.000000	-4.000000	903000d	6269.000000
160	61910.000000	61993.000000	-83.000000	-15.000000	903000d	6272.000000
161	62593.000000	62690.000000	-97.000000	31.000000	903000d	6731.000000
162	63272.000000	63403.000000	-131.000000	-76.000000	903000d	7025.000000
163	63948.000000	64103.000000	-155.000000	-65.000000	903000d	7318.000000
164	64621.000000	64795.000000	-174.000000	-60.000000	903000d	7658.000000
165	65291.000000	65497.000000	-206.000000	-150.000000	903000d	7715.000000
166	65956.000000	66187.000000	-231.000000	-145.000000	903000d	8178.000000
167	66618.000000	66860.000000	-242.000000	-98.000000	903000d	8217.000000
168	67276.000000	67547.000000	-271.000000	-203.000000	903000d	8684.000000
169	67929.000000	68221.000000	-292.000000	-198.000000	903000d	8731.000000
170	68578.000000	68879.000000	-301.000000	-159.000000	903000d	8982.000000
171	69223.000000	69547.000000	-324.000000	-247.000000	903000d	9074.000000
172	69863.000000	70203.000000	-340.000000	-244.000000	903000d	9377.000000
173	70498.000000	70852.000000	-354.000000	-253.000000	903000d	9405.000000
174	71129.000000	71501.000000	-372.000000	-298.000000	903000d	9544.000000
175	71754.000000	72131.000000	-377.000000	-251.000000	903000d	9817.000000
176	72375.000000	72766.000000	-391.000000	-311.000000	903000d	9694.000000
177	72989.000000	73387.000000	-398.000000	-291.000000	903000d	10100.000000
178	73599.000000	74004.000000	-405.000000	-310.000000	903000d	10035.000000
179	74203.000000	74619.000000	-416.000000	-344.000000	903000d	10318.000000
180	74801.000000	75219.000000	-418.000000	-314.000000	903000d	10097.000000
181	75394.000000	75823.000000	-429.000000	-371.000000	903000d	10353.000000
182	75980.000000	76408.000000	-428.000000	-323.000000	903000d	10193.000000
183	76561.000000	76985.000000	-424.000000	-314.000000	903000d	10633.000000
184	77135.000000	77569.000000	-434.000000	-389.000000	903000d	10349.000000
185	77703.000000	78136.000000	-433.000000	-358.000000	903000d	10468.000000
186	78265.000000	78705.000000	-440.000000	-406.000000	903000d	10353.000000
187	78820.000000	79254.000000	-434.000000	-353.000000	903000d	10486.000000
188	79369.000000	79808.000000	-439.000000	-414.000000	903000d	10453.000000
189	79911.000000	80343.000000	-432.000000	-369.000000	903000d	10444.000000
190	80446.000000	80880.000000	-434.000000	-417.000000	903000d	10443.000000
191	80975.000000	81405.000000	-430.000000	-408.000000	903000d	10230.000000
192	81496.000000	81926.000000	-430.000000	-432.000000	903000d	10461.000000
193	82011.000000	82433.000000	-422.000000	-410.000000	903000d	10266.000000
194	82518.000000	82933.000000	-415.000000	-415.000000	903000d	10408.000000
195	83019.000000	83421.000000	-402.000000	-399.000000	903000d	10247.000000
196	83512.000000	83917.000000	-405.000000	-485.000000	903000d	10237.000000
197	83997.000000	84387.000000	-390.000000	-411.000000	903000d	10120.000000
198	84476.000000	84859.000000	-383.000000	-455.000000	903000d	10182.000000
199	84947.000000	85312.000000	-365.000000	-407.000000	903000d	10145.000000
200	85410.000000	85770.000000	-360.000000	-469.000000	903000d	10106.000000
201	85866.000000	86207.000000	-341.000000	-413.000000	903000d	10179.000000
202	86314.000000	86642.000000	-328.000000	-436.000000	903000d	10014.000000
203	86755.000000	87063.000000	-308.000000	-408.000000	903000d	10119.000000
204	87188.000000	87470.000000	-282.000000	-371.000000	903000d	9784.000000
205	87613.000000	87888.000000	-275.000000	-461.000000	903000d	10037.000000
206	88031.000000	88284.000000	-253.000000	-403.000000	903000d	9782.000000
207	88440.000000	88681.000000	-241.000000	-439.000000	903000d	10073.000000
208	88842.000000	89063.000000	-221.000000	-405.000000	903000d	9709.000000
209	89236.000000	89438.000000	-202.000000	-401.000000	903000d	9879.000000
210	89622.000000	89811.000000	-189.000000	-427.000000	903000d	9447.000000
211	90001.000000	90176.000000	-175.000000	-429.000000	903000d	9686.000000
212	90371.000000	90523.000000	-152.000000	-374.000000	903000d	9473.000000
213	90734.000000	90873.000000	-139.000000	-418.000000	903000f	9478.000000
214	91088.000000	91212.000000	-124.000000	-407.000000	903000f	9397.000000
215	91435.000000	91531.000000	-96.000000	-340.000000	903000f	9227.000000
216	91774.000000	91860.000000	-86.000000	-419.000000	903000f	9379.000000
217	92105.000000	92175.000000	-70.000000	-400.000000	903000f	9170.000000
218	92428.000000	92476.000000	-48.000000	-365.000000	903000f	9189.000000
219	92743.000000	92777.000000	-34.000000	-397.000000	903000f	8861.000000
220	93050.000000	93070.000000	-20.000000	-400.000000	903000f	9162.000000
221	93350.000000	93344.000000	6.000000	-341.000000	903000f	8869.000000
222	93642.000000	93622.000000	20.000000	-388.000000	903000f	9099.000000
223	93926.000000	93895.000000	31.000000	-408.000000	903000f	8885.000000
224	94202.000000	94152.000000	50.000000	-366.000000	903000f	8822.000000
225	94470.000000	94400.000000	70.000000	-346.000000	903000f	8760.000000
226	94731.000000	94641.000000	90.000000	-339.000000	903000f	8897.000000
227	94985.000000	94884.000000	101.000000	-381.000000	903000f	8712.000000
228	95230.000000	95113.000000	117.000000	-349.000000	903000f	8596.000000
229	95469.000000	95328.000000	141.000000	-302.000000	903000f	8677.000000
230	95700.000000	95538.000000	162.000000	-296.000000	903000f	8550.000000
231	95923.000000	95749.000000	174.000000	-329.000000	903000f	8818.000000
232	96139.000000	95956.000000	183.000000	-344.000000	903000f	8508.000000
233	96348.000000	96148.000000	200.000000	-298.000000	903000f	8471.000000
234	96550.000000	96338.000000	212.000000	-307.000000	903000f	8241.000000
235	96745.000000	96515.000000	230.000000	-266.000000	903000f	8373.000000
236	96932.000000	96692.000000	240.000000	-285.000000	903000f	8170.000000
237	97113.000000	96863.000000	250.000000	-284.000000	903000f	8315.000000
238	97287.000000	97026.000000	261.000000	-269.000000	903000f	8134.000000
239	97454.000000	97179.000000	275.000000	-240.000000	903000f	7959.000000
240	97615.000000	97332.000000	283.000000	-260.000000	903000f	7940.000000
241	97769.000000	97465.000000	304.000000	-184.000000	903000f	7902.000000
242	97916.000000	97604.000000	312.000000	-226.000000	903000f	7814.000000
243	98057.000000	97733.000000	324.000000	-205.000000	903000f	7701.000000
244	98192.000000	97858.000000	334.000000	-205.000000	903000f	7546.000000
245	98321.000000	97977.000000	344.000000	-197.000000	903000f	7468.000000
246	98443.000000	98096.000000	347.000000	-217.000000	903000f	7656.000000
247	98560.000000	98201.000000	359.000000	-169.000000	903000f	7586.000000
248	98671.000000	98300.000000	371.000000	-148.000000	903000f	7357.000000
249	98776.000000	98397.000000	379.000000	-150.000000	903000f	7261.000000
250	98876.000000	98485.000000	391.000000	-121.000000	903000f	6999.000000
251	98970.000000	98570.000000	400.000000	-115.000000	903000f	7166.000000
252	99059.000000	98651.000000	408.000000	-108.000000	903000f	6999.000000
253	99143.000000	98725.000000	418.000000	-84.000000	903000f	7110.000000
254	99222.000000	98793.000000	429.000000	-60.000000	903000f	6651.000000
255	99296.000000	98866.000000	430.000000	-93.000000	903000f	6827.000000
256	99365.000000	98930.000000	435.000000	-63.000000	903000f	6441.000000
257	99429.000000	98990.000000	439.000000	-47.000000	903000f	6689.000000
258	99489.000000	99046.000000	443.000000	-31.000000	903000f	6140.000000
259	99545.000000	99097.000000	448.000000	-9.000000	903000f	6196.000000
260	99597.000000	99143.000000	454.000000	13.000000	903000f	5742.000000
261	99644.000000	99187.000000	457.000000	21.000000	903000f	6054.000000
262	99688.000000	99224.000000	464.000000	53.000000	903000f	5716.000000
263	99728.000000	99259.000000	469.000000	64.000000	903000f	5528.000000
264	99764.000000	99290.000000	474.000000	82.000000	903000f	5108.000000
265	99797.000000	99324.000000	473.000000	65.000000	903000f	4954.000000
266	99827.000000	99344.000000	483.000000	132.000000	903000f	4860.000000
267	99853.000000	99369.000000	484.000000	115.000000	903000f	4795.000000
268	99877.000000	99391.000000	486.000000	127.000000	903000f	4619.000000
269	99898.000000	99408.000000	490.000000	155.000000	903000f	4132.000000
270	99916.000000	99424.000000	492.000000	166.000000	903000f	4030.000000
271	99932.000000	99437.000000	495.000000	187.000000	903000f	3851.000000
272	99946.000000	99448.000000	498.000000	205.000000	903000f	3794.000000
273	99958.000000	99456.000000	502.000000	229.000000	903000f	3425.000000
274	99967.000000	99470.000000	497.000000	209.000000	903000f	3163.000000
275	99975.000000	99478.000000	497.000000	243.000000	903000f	2838.000000
276	99982.000000	99485.000000	497.000000	262.000000	903000f	2798.000000
277	99986.000000	99490.000000	496.000000	286.000000	903000f	2714.000000
278	99990.000000	99491.000000	499.000000	323.000000	903000f	2260.000000
279	99993.000000	99498.000000	495.000000	309.000000	903000f	1972.000000
280	99995.000000	99506.000000	489.000000	313.000000	903000f	1493.000000
281	99996.000000	99510.000000	486.000000	346.000000	903000f	1583.000000
282	99996.000000	99513.000000	483.000000	370.000000	903000f	1208.000000
283	99996.000000	99520.000000	476.000000	367.000000	901000f	1114.000000
284	99997.000000	99523.000000	474.000000	373.000000	ff010001	391.000000
285	99997.000000	99524.000000	473.000000	384.000000	ff010001	405.000000
286	99997.000000	99533.000000	464.000000	355.000000	ff010001	7.000000
287	99997.000000	99537.000000	460.000000	372.000000	ff010001	-140.000000
288	99997.000000	99540.000000	457.000000	381.000000	ff010001	-686.000000
289	99997.000000	99546.000000	451.000000	372.000000	ff010001	-1000.000000
290	99997.000000	99552.000000	445.000000	372.000000	ff010001	-1286.000000
291	99997.000000	99562.000000	435.000000	356.000000	ff010001	-1452.000000
292	99997.000000	99568.000000	429.000000	370.000000	ff010001	-1580.000000
293	99997.000000	99577.000000	420.000000	360.000000	ff010001	-2089.000000
294	99997.000000	99583.000000	414.000000	371.000000	ff010001	-2432.000000
295	99997.000000	99592.000000	405.000000	359.000000	ff010001	-2751.000000
296	99997.000000	99599.000000	398.000000	364.000000	ff010001	-2796.000000
297	99997.000000	99605.000000	392.000000	366.000000	ff010001	-3000.000000
298	99997.000000	99621.000000	376.000000	323.000000	ff010001	-3286.000000
299	99997.000000	99633.000000	364.000000	329.000000	ff010001	-3646.000000
300	99997.000000	99642.000000	355.000000	338.000000	ff010001	-3766.000000
301	99997.000000	99658.000000	339.000000	309.000000	ff010001	-3738.000000
302	99997.000000	99670.000000	327.000000	318.000000	ff010001	-4069.000000
303	99997.000000	99683.000000	314.000000	312.000000	ff010001	-4202.000000
304	99997.000000	99701.000000	296.000000	288.000000	ff010001	-4616.000000
305	99997.000000	99712.000000	285.000000	310.000000	ff010001	-4364.000000
306	99997.000000	99727.000000	270.000000	295.000000	ff010001	-4587.000000
307	99997.000000	99742.000000	255.000000	291.000000	ff010001	-4312.000000
308	99997.000000	99760.000000	237.000000	275.000000	ff010001	-4846.000000
309	99997.000000	99768.000000	229.000000	312.000000	ff010001	-4659.000000
310	99997.000000	99780.000000	217.000000	300.000000	ff010001	-4916.000000
311	99997.000000	99797.000000	200.000000	276.000000	ff010001	-4546.000000
312	99997.000000	99806.000000	191.000000	303.000000	ff010001	-4716.000000
313	99997.000000	99818.000000	179.000000	293.000000	ff010001	-4517.000000
314	99997.000000	99827.000000	170.000000	303.000000	ff010001	-4618.000000
315	99997.000000	99836.000000	161.000000	303.000000	ff010001	-4301.000000
316	99997.000000	99844.000000	153.000000	307.000000	ff010001	-4105.000000
317	99997.000000	99855.000000	142.000000	294.000000	ff010001	-3999.000000
318	99997.000000	99863.000000	134.000000	303.000000	ff010001	-3858.000000
319	99997.000000	99869.000000	128.000000	312.000000	ff010001	-3750.000000
320	99997.000000	99879.000000	118.000000	297.000000	ff010001	-3305.000000
321	99997.000000	99883.000000	114.000000	319.000000	ff010001	-2999.000000
322	99997.000000	99889.000000	108.000000	315.000000	ff010001	-2597.000000
323	99997.000000	99898.000000	99.000000	302.000000	ff010001	-2541.000000
324	99997.000000	99903.000000	94.000000	316.000000	ff010001	-2244.000000
325	99997.000000	99909.000000	88.000000	315.000000	ff010001	-1913.000000
326	99997.000000	99917.000000	80.000000	307.000000	ff010001	-1503.000000
327	99997.000000	99922.000000	75.000000	317.000000	ff010001	-1099.000000
328	99997.000000	99929.000000	68.000000	311.000000	ff010001	-965.000000
329	99997.000000	99934.000000	63.000000	318.000000	ff010001	-445.000000
330	99997.000000	99940.000000	57.000000	315.000000	ff010001	-222.000000
331	99997.000000	99944.000000	53.000000	322.000000	ff010001	470.000000
332	99997.000000	99950.000000	47.000000	315.000000	ff010001	498.000000
333	99997.000000	99951.000000	46.000000	333.000000	ff010001	1028.000000
334	99997.000000	99961.000000	36.000000	298.000000	ff010001	1023.000000
335	99997.000000	99965.000000	32.000000	315.000000	ff010001	1727.000000
336	99997.000000	99966.000000	31.000000	329.000000	ff010001	1929.000000
337	99997.000000	99969.000000	28.000000	324.000000	ff010001	2501.000000
338	99997.000000	99974.000000	23.000000	314.000000	ff010001	2551.000000
339	99997.000000	99978.000000	19.000000	315.000000	ff010001	2890.000000
340	99997.000000	99979.000000	18.000000	326.000000	ff010001	3133.000000
341	99997.000000	99983.000000	14.000000	316.000000	ff010001	3547.000000
342	99997.000000	99987.000000	10.000000	314.000000	ff010001	3797.000000
343	99997.000000	99989.000000	8.000000	321.000000	ff010001	3933.000000
344	99997.000000	99992.000000	5.000000	319.000000	ff010001	4225.000000
345	99997.000000	99993.000000	4.000000	327.000000	ff010001	4447.000000
346	99997.000000	99996.000000	1.000000	320.000000	ff010001	4820.000000
347	99997.000000	100000.000000	-3.000000	315.000000	ff010001	4839.000000
348	99997.000000	100006.000000	-9.000000	306.000000	ff010001	4937.000000
349	99997.000000	100005.000000	-8.000000	333.000000	ff010001	4923.000000
350	99997.000000	100011.000000	-14.000000	309.000000	ff010001	5143.000000
351	99997.000000	100016.000000	-19.000000	309.000000	ff010001	5261.000000
352	99997.000000	100022.000000	-25.000000	304.000000	ff010001	5351.000000
353	99997.000000	100027.000000	-30.000000	307.000000	ff010001	5362.000000
354	99997.000000	100031.000000	-34.000000	311.000000	ff010001	5216.000000
355	99997.000000	100037.000000	-40.000000	303.000000	ff010001	5282.000000
356	99997.000000	100044.000000	-47.000000	296.000000	ff010001	5145.000000
357	99997.000000	100050.000000	-53.000000	298.000000	ff010001	5272.000000
358	99997.000000	100051.000000	-54.000000	317.000000	ff010001	4915.000000
359	99997.000000	100058.000000	-61.000000	294.000000	ff010001	4945.000000
360	99997.000000	100064.000000	-67.000000	293.000000	ff010001	4697.000000
361	99997.000000	100067.000000	-70.000000	303.000000	ff010001	4710.000000
362	99997.000000	100069.000000	-72.000000	307.000000	ff010001	4490.000000
363	99997.000000	100072.000000	-75.000000	303.000000	ff010001	4207.000000
364	99997.000000	100075.000000	-78.000000	300.000000	ff010001	3976.000000
365	99997.000000	100082.000000	-85.000000	282.000000	ff010001	3614.000000
366	99997.000000	100084.000000	-87.000000	298.000000	ff010001	3610.000000
367	99997.000000	100085.000000	-88.000000	305.000000	ff010001	3162.000000
368	99997.000000	100088.000000	-91.000000	298.000000	ff010001	3226.000000
369	99997.000000	100092.000000	-95.000000	293.000000	ff010001	2518.000000
370	99997.000000	100098.000000	-101.000000	284.000000	ff010001	2557.000000
371	99997.000000	100098.000000	-101.000000	307.000000	ff010001	1890.000000
372	99997.000000	100104.000000	-107.000000	287.000000	ff010001	1947.000000
373	99997.000000	100105.000000	-108.000000	305.000000	ff010001	1207.000000
374	99997.000000	100107.000000	-110.000000	304.000000	ff010001	1184.000000
375	99997.000000	100108.000000	-111.000000	309.000000	ff010001	638.000000
376	99997.000000	100110.000000	-113.000000	305.000000	ff010001	565.000000
377	99997.000000	100111.000000	-114.000000	309.000000	ff010001	90.000000
378	99997.000000	100113.000000	-116.000000	305.000000	ff010001	-195.000000
379	99997.000000	100117.000000	-120.000000	295.000000	ff010001	-576.000000
380	99997.000000	100117.000000	-120.000000	309.000000	ff010001	-958.000000
381	99997.000000	100116.000000	-119.000000	315.000000	ff010001	-1124.000000
382	99997.000000	100118.000000	-121.000000	304.000000	ff010001	-1546.000000
383	99997.000000	100122.000000	-125.000000	292.000000	ff010001	-1633.000000
384	99997.000000	100123.000000	-126.000000	302.000000	ff010001	-2097.000000
385	99997.000000	100119.000000	-122.000000	323.000000	ff010001	-2178.000000
386	99997.000000	100121.000000	-124.000000	303.000000	ff010001	-2574.000000
387	99997.000000	100117.000000	-120.000000	324.000000	ff010001	-2787.000000
388	99997.000000	100113.000000	-116.000000	327.000000	ff010001	-3087.000000
